name,styleUrl,styleHash,description,lon,lat
Structure--E.Queen St. #7,#icon-503-7CCFA9,42131318,Constructed c.1900.<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--e.queen%20st.%20%237,-76.343957,37.025869
Structure--E.Queen St. #9,#icon-503-7CCFA9,42131318,Constructed c.1900.<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--e.queen%20st.%20%239,-76.343884,37.025878
Structure--E.Queen St. #11,#icon-503-7CCFA9,42131318,Constructed c.1900.<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--e.queen%20st.%20%2311,-76.34382,37.025882
Structure--E.Queen St. #13-#15,#icon-503-7CCFA9,42131318,Constructed c.1900.<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--e.queen%20st.%20%2313-%2315,-76.343734,37.025883
Structure--E.Queen St. #17,#icon-503-7CCFA9,42131318,Constructed c.1900.<br>Richardson's Grocery<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--e.queen%20st.%20%2317,-76.34364000000001,37.02589
Structure--E.Queen St. #19,#icon-503-7CCFA9,42131318,Constructed c.1900. <br>Howard & Roberts Electrical Co. <br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--e.queen%20st.%20%2319,-76.343565,37.025893
Structure--E.Queen St. #21,#icon-503-7CCFA9,42131318,Constructed c.1900.<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--e.queen%20st.%20%2321,-76.343489,37.025906
Structure--E.Queen St. #28,#icon-503-DB4436,-12a4d528,Now part of property at 32 E. Queens Way<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--e.queen%20st.%20%2328,-76.343438,37.025696
Structure--E.Queen St. #22,#icon-503-DB4436,-12a4d528,Now part of property at 32 E. Queens Way<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--e.queen%20st.%20%2322,-76.343589,37.025682
Structure--E.Queen St. #24,#icon-503-DB4436,-12a4d528,Now part of property at 32 E. Queens Way<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--e.queen%20st.%20%2324,-76.343506,37.025686
Structure--E.Queen St. #31,#icon-503-DB4436,-12a4d528,Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--e.queen%20st.%20%2331,-76.343401,37.025909
Structure--E.Queen St. #35,#icon-503-DB4436,-12a4d528,Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--e.queen%20st.%20%2335,-76.343342,37.025913
Structure--E.Queen St. #36,#icon-503-DB4436,-12a4d528,Structure also included 38 E. Queen St. address.<br>Bank of Hampton<br>Boyenton & Co. Bankers<br>Virginia Public Service Company<br> <br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--e.queen%20st.%20%2336,-76.343204,37.025699
Structure--E.Queen St. #40-42,#icon-503-DB4436,-12a4d528,"Scott Theatre, Langley Theatre<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--e.queen%20st.%20%2340-42",-76.34311,37.025705
Structure--E.Queen St. #43,#icon-503-7CCFA9,42131318,"Alternately, 37-39 E.Queen St. with 43 E. Queen St. in second floor space.<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--e.queen%20st.%20%2343",-76.343236,37.025919
Structure--E.Queen St. #45,#icon-503-7CCFA9,42131318,Also: 45-47 E. Queen St.<br>M.H. Fishman Co.<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--e.queen%20st.%20%2345,-76.343152,37.025923
Structure--E.Queen St. #46-48,#icon-503-DB4436,-12a4d528,The Chesapeake and Potomac Telephone Company of Virginia<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--e.queen%20st.%20%2346-48,-76.34301,37.025711
Structure--E.Queen St. #49,#icon-503-7CCFA9,42131318,Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--e.queen%20st.%20%2349,-76.343075,37.025929
Structure--E.Queen St. #50-54,#icon-503-DB4436,-12a4d528,Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--e.queen%20st.%20%2350-54,-76.342898,37.025712
Structure--E.Queen St. #101,#icon-503-DB4436,-12a4d528,John W. Rowe Co. Dry Goods/Groceries<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--e.queen%20st.%20%23101,-76.342846,37.025963
Structure--E.Queen St. #103,#icon-503-DB4436,-12a4d528,Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--e.queen%20st.%20%23103,-76.342744,37.025968
Structure--E.Queen St. #108,#icon-503-7CCFA9,42131318,Cheyne's Studio. Now site of Hamption Stationery. Numbered 106-108 E. Queen St.<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--e.queen%20st.%20%23108,-76.342766,37.025715
Structure--E.Queen St. #123-125,#icon-503-DB4436,-12a4d528,I.O.O.F. Hall<br>W.O.W. Hall<br>R.C. Hall Undertaker<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--e.queen%20st.%20%23123-125,-76.34242200000001,37.025994
Structure--E.Queen St. #127-129,#icon-503-DB4436,-12a4d528,Palmer's<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--e.queen%20st.%20%23127-129,-76.3423,37.026002
Structure--E.Queen St. #134,#icon-503-DB4436,-12a4d528,Central School c.1905<br>York Grocery Co. c.1911<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--e.queen%20st.%20%23134,-76.342052,37.025728
Structure--E.Queen St. #135,#icon-503-DB4436,-12a4d528,Wistaria Hotel<br>The New Virginia Hotel<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--e.queen%20st.%20%23135,-76.34218,37.026005
Structure--E.Queen St. #139,#icon-503-DB4436,-12a4d528,Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--e.queen%20st.%20%23139,-76.342028,37.026046
Structure--E.Queen St. #142,#icon-503-DB4436,-12a4d528,York Tire Co.<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--e.queen%20st.%20%23142,-76.341852,37.025714
Structure--E.Queen St. #148,#icon-503-DB4436,-12a4d528,Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--e.queen%20st.%20%23148,-76.341737,37.02576200000001
Structure--E.Queen St. #149,#icon-503-DB4436,-12a4d528,"W.V. Wood Groceries & ConfectionersJohn R. Patrick, Grocer<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--e.queen%20st.%20%23149",-76.341883,37.026013
Structure--E.Queen St. #222,#icon-503-DB4436,-12a4d528,Bubber Chisman Fuel Oil/Coal/Wood.<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--e.queen%20st.%20%23222,-76.340754,37.025812
Structure--E.Queen St. #423,#icon-503-7CCFA9,42131318,"Constructed in mid-19th century by Thomas Tabb. (Some documents indicate c.1867, others have concluded sometime between 1830 and 1840). Has been known as Faulconer House, Little Berkley, Afton, Whiting House, and Richardson House. Currently incorporated in the house are two marble mantlepieces and a staircase taken from nearby Villa Margaret, the summer home of President John Tyler and his second wife, Julia.<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--e.queen%20st.%20%23423",-76.337686,37.02473
Structure--E.Queen St. #427,#icon-503-7CCFA9,42131318,Constructed c.1840-1850. Sometimes known as the Elliott-Tabb House. <br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--e.queen%20st.%20%23427,-76.337586,37.024467
Structure--E.Queen St. #519,#icon-503-DB4436,-12a4d528,Often called the Mason-Groome House or Mason-Tabb House.  Originally owned by Tabb family.,-76.33749,37.024107
Structure--E.Queens Way #32,#icon-503-DB4436,-12a4d528,Demolished c.2013.<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--e.queens%20way%20%2332,-76.343549,37.025606
Structure--East Hampton Bridge,#icon-503-7CCFA9,42131318,Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--east%20hampton%20bridge,-76.336886,37.032278
Structure--East Hampton Methodist Church,#icon-503-7CCFA9,42131318,Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--east%20hampton%20methodis%2E%2E%2E,-76.332652,37.032768
Structure--Ebenezer A.M.E. Church,#icon-503-DB4436,-12a4d528,,-76.319854,37.018059
Structure--Elks Home (YMCA),#icon-503-DB4436,-12a4d528,"14-16 S. King St. Y.M.C.A. until c.1915, then renovated as Elks Hall.<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--elks%20home%20%28ymca%29",-76.344168,37.025334
Structure--Engineer Wharf,#icon-503-DB4436,-12a4d528,Also called Lighthouse Wharf. Served as the primary landing for boat traffic before the construction of the larger wharf (SEE: Structure--Old Point Comfort Wharf) to the west. The current pier was constructed on the Engineer Wharf's location.<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--engineer%20wharf,-76.307213,37.000794
Structure--Etheridge House,#icon-503-FFDD5E,542a2b8,Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--etheridge%20house,-76.432759,37.045565
Structure--The Fair,#icon-503-DB4436,-12a4d528,Shops. Replaced by Bank of Hampton in 1901.<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--the%20fair,-76.344084,37.025646
Structure--Ferry Landing (Manteo Ave.),#icon-503-DB4436,-12a4d528,"According to Parke Rouse (Daily Press, Sept. 15, 1985, p.I5), a horse and auto ferry connected the end of Manteo Avenue with Pine Beach (now part of the Norfolk Naval Station) around the time of the 1907 Jamestown Exposition.",-76.370612,36.999449
Structure--First Baptist Church of Hampton,#icon-503-7CCFA9,42131318,Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--first%20baptist%20church%20%2E%2E%2E<br><br>History of the Church:<br>http://www.thefbch.org/history.asp,-76.345292,37.028386
Structure--First Methodist Church,#icon-503-7CCFA9,42131318,Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--first%20methodist%20church,-76.342591,37.025726
Structure--Fish Factory,#icon-503-DB4436,-12a4d528,Destroyed c.1916,-76.290927,37.108604
Structure--Fort Monroe Fire Station,#icon-503-7CCFA9,42131318,Building 24.  Constructed in 1881.,-76.310872,37.004553
Structure--Fort Monroe Post Office,#icon-503-7CCFA9,42131318,Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--fort%20monroe%20post%20office,-76.311132,37.001531
Structure--Fox Hill Academy,#icon-503-FFDD5E,542a2b8,Opened around 1840 after land was deeded by Joseph Phillips from his nearby farm.  The school was still in existence after the Civil War.,-76.323765,37.057754
Structure--Fox Hill Central Methodist Church,#icon-503-7CCFA9,42131318,,-76.297821,37.080268
Structure--Francis Asbury School,#icon-503-7CCFA9,42131318,Now called Asbury Elementary School. Constructed in 1916. Additions built in 1937 and 1954. Damaged by fire in 1963 and rebuilt/enlarged afterwards.  Site includes Asbury Park Stadium.<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--francis%20asbury%20school,-76.299925,37.070023
Structure--Franklin St. #104,#icon-503-DB4436,-12a4d528,"Glorified Israel Church.Described on 1926   Sanborn map as ""School (Colored)"".<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--franklin%20st.%20%23104",-76.34776,37.026578
Structure--Greenman House,#icon-503-DB4436,-12a4d528,Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--greenman%20house,-76.374314,37.032762
Structure--Full Scale Tunnel,#icon-503-DB4436,-12a4d528,"Also called 30x60-Foot Tunnel, Building 643. Constructed in 1930.<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--full%20scale%20tunnel<br> <br>History and Additional Images from NASA Site:<br>http://crgis.ndc.nasa.gov/historic/30_X_60_Full_Scale_Tunnel",-76.341156,37.082914
Structure--Fuller's,#icon-503-DB4436,-12a4d528,"Bar, Restaurant, Hotel<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--fullers",-76.32106100000001,37.019182
Structure--G.T. Elliott Crab Packing,#icon-503-DB4436,-12a4d528,Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--g.t.%20elliott%20crab%20pac%2E%2E%2E,-76.343841,37.023006
Structure--Garland St. #7,#icon-503-7CCFA9,42131318,Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--garland%20st.%20%237,-76.334475,37.0306
Structure--Gatewood's Store,#icon-503-DB4436,-12a4d528,Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--gatewoods%20store,-76.337509,37.022263
Structure--Grandview (Back River) Lighthouse,#icon-503-DB4436,-12a4d528,Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--grandview%20%28back%20river%2E%2E%2E,-76.26981,37.087214
Structure--Grant St. #103,#icon-503-DB4436,-12a4d528,Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--grant%20st.%20%23103,-76.347956,37.026451
Structure--Graves Cottage,#icon-503-DB4436,-12a4d528,"Along with Marquand Cottage, an early dormitory for male students.<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--graves%20cottage",-76.337691,37.019126
Structure--Greenbriar School,#icon-503-DB4436,-12a4d528,"The 5,000th Rosenwald School. Built 1929-1930 and closed 1970. <br>Rosenwald School Profile: http://rosenwald.fisk.edu/?module=search.details&set_v=aWQ9NDgwOQ==&school_historic_name=greenbrier&school_state=VA&button=Search&o=0<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--greenbriar%20school",-76.384002,37.007115
Structure--Griggs Hall,#icon-503-DB4436,-12a4d528,Originally the Grist Mill at Little Scotland Plantation. It was believed to have housed Contraband slaves and then re-purposed by Hampton Institute.<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--griggs%20hall<br><br>Library of Virginia Resources:<br>http://lva1.hosted.exlibrisgroup.com/F/?func=find-b&find_code=WRD&request=vhir%2009%200542,-76.341119,37.020599
Structure--Gulf Oil,#icon-503-DB4436,-12a4d528,Constructed in 1920s or 1930s?<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--gulf%20oil,-76.346175,37.025465
