HYPERLINK,PropertyID,LegacyID,Available,Address,AddressZip,BrownField,FIPS,HubZone,OfficePark,OwnerName,OwnerPhone,OwnerEmail,Sale,TownFips,Waterway,LAMBERT_Y,LAMBERT_X,Voltage,Phase,contact,AvailableDate,AddressStreet,AddressCity,AddressState,PropertyName,Longitude,Latitude,DEQStatusLetter,ResearchPark,FeaturedLocation,IndustrialPark,HighwayIntername,HighwayInterDistance,HighwayInterchangeName,HighwayArteryName,HighwayArteryDistance,HighwayAccessName,ForeignTradeZone,NaturalGasDistance,RailroadDistance,PublicTransportationName,PubliclyOwned,PropertyType,NewMarketTaxCreditZone,NatureOfContamination,NaturalGasPropaneEquipped,NaturalGasPressure,NaturalGasLineSize,RemediationPlan,RailAccess,RailroadSiding,SewerProviderDistance,SewerOnSiteTreatmentPlant,SewerLineSize,SewerAvailCapacityTo,SewerPlantTotalCapacity,TelecommBroadbandLevel,TelecommWirelessBroadband,TelecommRedundantRoute,TelecommOther,TelecommISDN,TelecommFiberOpticLine,TelecommFiber,TelecommDigital,TechnologyZone,SubmittedDate,SubmittedBy,ShowOnVAScan,SepticSystem,SepticCapacity,VAEnterpriseZone,WaterAvailCapacityToProperty,WaterProviderDistance,WellCapacity,WaterwayName,WaterwayChannelDepth,WaterTreatmentPlantTotalCap,WaterTankCapacity,WaterOnSiteTreatmentPlant,WaterLineSize,SecondaryRailProviderName,RailProviderName,AirportGeneral,AirportGenDistance,AirportCommercial,AirportCommDistance,Amps,secondaryelectricprovider,electricprovider,SewerProvider,TelecommProvider,WaterProvider,GasProvider,LocalityName,brokercontact,ZoningRestrictionsText,ZoningClassification,ZoningRestrictions,ZoningConform,WithinCorporateLimits,Lease_Type,recent_use,Roof_Type,ConstructionType,SpaceTotalAvailable,industrialceilingheight,officeceilingheight,OBJECTID,SITE_NO,Expr1,OFFICIAL,ACCURACY,GlobalID,LargestContParcel,AcreageTotal,imageURL,thumbnailURL,Shapearea,Shapelen,SDE_VECTORSDESITES_POLYGON_DETAILS_SVarea,SDE_VECTORSDESITES_POLYGON_DETAILS_SVlen
http://virginiascan.yesvirginia.org/Site_Selection/PropertyDetails.aspx?propertyid=241573,241573,,1,Airport Road,24012,0,51161,0,0,Advance Stores Company,,,0,,0,147057.12976031,-40661.3597875,,,"Hull, John",,Airport Road,Roanoke,VA,Airport Road Site,-79.88063,37.265388,0,0,0,0,I-581,1,,Williamson Rd.,0,Airport Rd.,1,0,,"Bus,",0,Site,0,,0,,,0,0,0,0,0,12,,,,0,0,,0,,1,0,0,2009-12-23T15:05:28.000Z,abmiller,1,0,,0,,0,,,,,,0,12,,,Roanoke-Blacksburg Regional Airport,0,Roanoke-Blacksburg Regional Airport,0,,,Appalachian Power,Western Virginia Water Authority,Verizon,Western Virginia Water Authority,Roanoke Gas Company,Roanoke,"Johnson, Boyd",,I-1C,0,1,1,,,,,,,,3496,,51161,1,1,{49DDDF69-91FE-4B0F-BD88-66794ACFAF38},17,17,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=122559,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=122559,69143.6870464304,1686.0615124063,,
http://virginiascan.yesvirginia.org/Site_Selection/PropertyDetails.aspx?propertyid=241585,241585,,1,Vaucluse Rd,22508,0,51137,0,0,James Pratt Winston,919-291-9654,jamesbrinkley@mac.com,0,,0,262023.61497446,154638.02997592,,,"Miller, Thomas",,Vaucluse Rd,Locust Grove,VA,Vaucluse Road - JPW,-77.731161,38.341317,0,0,0,0,I-95,13,,Route 3,1,Route 667,0,0,,,0,Site,0,,0,,,0,0,0,0,0,,,,,0,0,,0,,0,0,0,2010-01-08T16:50:22.000Z,mratcliff@orangecova.com,1,0,,0,,0,,,,,,0,,,,Orange County Airport,23,Washington Dulles International Airport,65,,,Rappahannock Electric Cooperative,Septic system practical,Verizon,Wells,Columbia Gas of Virginia,Orange,"Rogers, Ernie",,Agricultural,0,0,0,,,,,,,,3509,,51137,1,1,{FF4F9EBF-69B1-4FCE-B7A0-8AE8337A942D},204,204,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=124814,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=124814,734919.717406653,4250.99954041874,,
http://virginiascan.yesvirginia.org/Site_Selection/PropertyDetails.aspx?propertyid=241587,241587,,1,9615 Coeburn Mountain Road,24293,0,51195,1,1,Wise County IDA,276-328-2321,econdev@wisecounty.org,0,,0,112079.97248115,-271487.90675715,,3,"Belcher, Jonathan",,9615 Coeburn Mountain Road,Wise,VA,Bear Creek Business Park,-82.543685,36.970695,0,0,0,1,I-26,50,,23,2,SR 646,0,0,,,1,Site,1,,0,,4,0,0,0,0,0,8,500000,1500000,,1,1,,0,,1,0,0,2010-01-12T15:23:41.000Z,mhorton,1,0,,1,1000000,0,,,,5000000,,0,6,,,Lonesome Pine Airport,2,Tri-Cities Regional Airport,60,,,Old Dominion Power Company,Town of Wise,Verizon,Town of Wise,Paramont Energy,Wise,,None,M-1,0,1,0,,,,,,,,3518,,51195,1,1,{C32C8027-5951-4394-81C3-59F6FE996861},15,17,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=122340,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=122340,67222.7620210532,1319.687946679,,
http://virginiascan.yesvirginia.org/Site_Selection/PropertyDetails.aspx?propertyid=241621,241621,,1,6611 Jefferson Davis Highway,22551,0,51177,0,0,Rusty Foley,804-387-0743,,0,,0,239081.7800557,173141.333741,,,"Scott, Jennifer",,6611 Jefferson Davis Highway,Spotsylvania,VA,6611 Jefferson Davis Highway,-77.512519,38.132053,0,0,0,0,I-95,1,"Thornburg, Exit 118",Jefferson Davis Highway (US 1),0,Jefferson Davis HIghway & Morris Road,0,0,,,0,Site,0,,0,,,0,0,0,0,0,,,,,0,0,,0,,0,0,0,2010-01-25T10:48:06.000Z,jscott,1,0,,0,,0,,,,,,0,,,,Shannon Airport,15,Richmond International Airport,50,,,Rappahannock Electric Cooperative,Spotsylvania County,Verizon,Spotsylvania County,Not Available,Spotsylvania,,,C-3,0,0,0,,,,,,,,3523,,51177,1,1,{4E88CCB0-B561-435F-9A43-53E4DCE3E59F},37.2993,37.2993,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=124082,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=124082,164410.506088726,1863.22609210506,,
http://virginiascan.yesvirginia.org/site_selection/PropertyDetails.aspx?propertyid=241915,241915,,1,1213 Victory Blvd,23323,1,51550,0,0,IBE Virginia Real Estate LLC,804-402-6099,sidneyharrison@itac.us.com,0,,1,93244.23018623,285522.81059348,480,3,"Bass (GONE), Monica",,1213 Victory Blvd,Chesapeake,VA,Chesapeake Deepwater Terminal,-76.335536,36.756047,1,0,0,0,"I-264,I-664",3,,US Route 17 / George Washington Highway,0.5,Victory Blvd.,0,0,50,"Bus,",0,Site,0,Dredge material from Elizabeth River,0,,,0,1,0,0,0,,,,,0,0,,0,,0,0,0,2010-07-19T13:56:55.000Z,mmende,1,0,,0,,2000,,Elizabeth River,40,,,0,,,Norfolk Southern Railway Company,Chesapeake Regional Airport,12,Norfolk International Airport,10,,,Dominion Virginia Power,City of Chesapeake,Cox Communications,City of Chesapeake,Not Available,Chesapeake,"Phillips, Bobby","Conditional use permit required for biodiesel, ethanol, gas usage",M3,0,1,1,,,,,,,,3213,50017S,51550,1,1,{D237D952-91B0-4DC8-B9A3-3851518BAD95},81,96.6,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=105783,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=105783,376323.688760612,2768.78885253104,,
http://virginiascan.yesvirginia.org/site_selection/PropertyDetails.aspx?propertyid=242168,242168,,1,10311 - 10317 Wood Park Court,23005,0,51085,0,0,"Thunder Properties, LLC",,,0,,0,192593.8146234,179465.31369576,,,"Deusebio, Susan",,10311 - 10317 Wood Park Court,Ashland,VA,10311 - 10317 Wood Park Court ,-86.074221,40.829695,0,0,0,1,I-95,0.7,Lewistown Rd/Exit 89,Washington Hwy/US Rt 1,0.6,Wood Park Ct/State Rt 1013,0,0,,,0,Site,0,,0,,,0,0,0,0,0,,,,,0,0,,0,,1,0,0,2010-11-30T11:22:41.000Z,mmclaren1,1,0,,0,,0,,,,,,0,,,,Hanover County Municipal Airport,5.5,Richmond International Airport,22.2,,,Dominion Virginia Power,Hanover County,Verizon,Hanover County,Virginia Natural Gas,Hanover,"Cox, Kevin",,M-2,0,1,0,,,,,,,,2877,60824S,51085,1,1,{5F4CF4F0-CDAA-425F-B2B4-FE6ACEE1F00F},7.171,7.171,,,26330.634607804,752.678716467475,,
http://virginiascan.yesvirginia.org/site_selection/PropertyDetails.aspx?propertyid=242607,242607,,1,Durant Road,24426,0,51580,0,0,Dewey Perkins,,,0,,0,196648.7000969,-43720.79999671,,,"Slaydon, Herb",,Durant Road,Covington,VA,Dewey Perkins Property,-93.709069,39.466626,0,0,0,0,I-64,0,Exit 14,I-64,0,Durant Road,0,0,,,0,Site,0,,0,,,0,0,0,0,0,,,,,0,0,,0,,0,0,0,2011-08-17T10:32:15.000Z,dkleppinger@allhighlands.org,1,0,,1,,0,,,,,,0,,,,Ingalls Field Airport,20,Roanoke-Blacksburg Regional Airport,50,,,Dominion Virginia Power,City of Covington,Lumos Networks,City of Covington,Not Available,Covington,,,R1,0,0,0,,,,,,,,3240,20298S,51580,1,1,{8C676C7D-6438-4350-8C46-29D79DD722C9},65.41,65.41,,,272580.678148078,2353.53482199049,,
http://virginiascan.yesvirginia.org/Site_Selection/PropertyDetails.aspx?propertyid=242883,242883,,1,799 Garrisonville Rd,22554,0,51179,0,0,"Curry Joyce Mountjoy and Alton Latana Mountjoy, Jr.",,,0,,0,275892.6810797,178615.53618881,,,"Copley, Kelly",,799 Garrisonville Rd,Stafford,VA,Stafford Sports Village Center,,,0,0,0,0,I-95,3,Exit 143,Garrisonville Rd / SR610,0,Garrisonville Rd / SR610,0,0,,,0,Site,0,,0,,,0,0,0,0,0,,,,,0,0,,0,,0,0,0,2012-02-02T16:33:59.000Z,KCopley12,0,0,,0,,0,,,,,,0,,,,Stafford Regional Airport,7,Ronald Reagan Washington National Airport,40,,,Dominion Virginia Power,Stafford County Utilities,Verizon,Stafford County Utilities,Not Available,Stafford,"Messinger, Myklind",,A1,0,1,0,,,,,,,,2841,,51179,1,1,{61673690-CCCA-4C82-A60E-96463D8EA660},7.5,7.5,,,89006.774782976,1508.62586202575,,
http://virginiascan.yesvirginia.org/site_selection/PropertyDetails.aspx?propertyid=243075,243075,,1,1154 Shenandoah Village Drive,22980,0,51820,0,0,City of Waynesboro,540-942-6779,hitchinge@ci.waynesboro.va.us,0,,0,228463.4217111,49657.20860087,,,"Hitchin, Gregory",,1154 Shenandoah Village Drive,Waynesboro,VA,Waynesboro B&I Exit 94 Park,,,0,0,0,1,I-64,0.5,94,340,0.5,Shenandoah Village Drive,0,3300,,,1,Site,0,,0,,,0,0,0,0,0,,,,,1,0,,0,0,1,0,0,2012-06-14T11:38:53.000Z,ghitchin1,1,0,,1,,0,,,,,,0,,,,Waynesboro/Eagles Nest Airport,4,Shenandoah Valley Regional Airport,20,,,Dominion Virginia Power,City of Waynesboro,Lumos Networks,City of Waynesboro,Columbia Gas of Virginia,Waynesboro,,,Industrial,0,1,1,,,,,,,,3276,20181S,51820,1,1,{4F043B7F-ADC4-493D-A722-CAA31877738D},18,50,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=111920,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=111920,143806.839441257,2504.43626297302,,
http://virginiascan.yesvirginia.org/Site_Selection/PropertyDetails.aspx?propertyid=243391,243391,,1,1338 N Delphine Ave,22980,0,51820,0,0,Nadir N. Tawil,(703) 591-4447,Ntawil7171@aol.com,0,,0,231444.55491694,55532.86357431,,,"Hitchin, Gregory",,1338 N Delphine Ave,Waynesboro,VA,1338 N Delphine Ave,,,0,0,0,0,I-64,4,"I64, exit 94",Rt 340,0.5,Rt 340 / N Delphine,0,1,100,,0,Site,0,,0,,,0,1,0,1,0,,,,,1,0,,0,1,1,0,0,2012-11-29T14:00:03.000Z,SDuffy1,1,0,,0,,1,,,,,,0,,,CSX Transportation,Shenandoah Valley Regional Airport,12,Shenandoah Valley Regional Airport,12,,,Dominion Virginia Power,City of Waynesboro,Lumos Networks,City of Waynesboro,Columbia Gas of Virginia,Waynesboro,,"currently I-1, but may be rezoned to retail",Light Industrial,0,1,1,,,,,,,,3115,,51820,1,1,{7E653E9C-6320-4E05-90C8-9B800D803DD8},5,5,,,12174.6512075586,473.6413630588,,
http://virginiascan.yesvirginia.org/site_selection/PropertyDetails.aspx?propertyid=243404,243404,,1,4001 S Military Hwy,23321,0,51550,0,0,Catapano Viola Corp.,,,0,,0,90723.5505611,278955.68499992,,,"Bass (GONE), Monica",,4001 S Military Hwy,Chesapeake,VA,4001 S Military Hwy,,,0,0,0,0,I-64,0.1,Military Hwy/Exit 297,S Military Hwy,0,S Military Hwy,0,0,,,0,Site,0,,0,,,0,0,0,0,0,,,,,0,0,,0,,0,0,0,2012-12-17T11:28:03.000Z,MBass1,1,0,,0,,0,,,,,,0,,,,Chesapeake Regional Airport,12,Norfolk International Airport,20,,,Dominion Virginia Power,Hampton Roads Sanitation District,Verizon,City of Chesapeake,Virginia Natural Gas,Chesapeake,"Christoffersen, Gregg",,"M-1, M-2",0,1,1,,,,,,,,3203,50266S,51550,1,1,{8B57D898-879F-486D-8DC2-A58961FF4491},78,78,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=111814,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=111814,374263.457397724,6119.23112893296,,
http://virginiascan.yesvirginia.org/Site_Selection/PropertyDetails.aspx?propertyid=243430,243430,,1,519 S. Washington Highway,23005,0,51085,0,0,M. G. Ross,,,0,,0,195848.36667668,178833.95523776,,,"Deusebio, Susan",,519 S. Washington Highway,Ashland,VA,519 S. Washington Highway,,,0,0,0,0,I-95,2,,Washington Hwy - Route 1,0,Washington Highway,0,0,,,0,Site,0,,0,,,0,0,0,0,0,,,,,0,0,,0,,0,0,0,2013-01-08T15:39:07.000Z,sdeusebio,0,0,,0,,0,,,,,,0,,,,Hanover County Municipal Airport,7,Richmond International Airport,17,,,Dominion Virginia Power,Hanover County,Verizon,Hanover County,Virginia Natural Gas,Hanover,,"Zoned for shopping center of 60,000 SF",B1,0,1,0,,,,,,,,2849,,51085,1,1,{A5E0398C-CF6E-48C2-8A4C-8DAE1010FC10},6,8.27,,,6826.64599543267,526.248272593138,,
http://virginiascan.yesvirginia.org/Site_Selection/PropertyDetails.aspx?propertyid=241655,241655,,1,Mills Drive & Overview Drive,22408,0,51177,0,0,Jud Honaker,540-786-1447,,0,,0,248191.54804507,175624.11893075,,,"Scott, Jennifer",,Mills Drive & Overview Drive,Fredericksburg,VA,Cosner East,-77.468858,38.24313,0,0,0,0,I-95,1.5,,US Route 1 (Jefferson Davis Highway),0.5,Mills Drive,0,0,,,0,Site,0,,0,,,0,0,0,0,0,,,,,0,0,,0,,1,0,0,2010-02-23T14:11:11.000Z,jscott,0,0,,0,,0,,,,,,0,,,,Shannon Airport,8.7,Ronald Reagan Washington National Airport,50,,,Rappahannock Electric Cooperative,Spotsylvania County,Verizon,Spotsylvania County,Columbia Gas of Virginia,Spotsylvania,,,C-3,0,0,0,,,,,,,,7192,,51177,0,1,{3B938D71-E649-42F9-A51B-29761CECD002},38.43,38.43,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=124109,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=124109,675223.723414539,6497.87404888118,,
http://virginiascan.yesvirginia.org/Site_Selection/PropertyDetails.aspx?propertyid=241676,241676,,1,Joseph Martin Hwy & US-220-BR,24112,0,51089,1,0,private,,,0,,0,69499.42162174,-33765.91919013,,,"Heath, Mark",,Joseph Martin Hwy & US-220-BR,Martinsville,VA,30 Acres - Joseph Martin Hwy & US-220 Business,-79.869829,36.65031,0,0,0,0,I-40,40,,US-220 Business,0,Joseph Martin Highway,0,100,,,0,Site,1,,0,,,0,0,0,100,0,,,,High,0,0,,0,,1,0,1,2010-03-03T11:38:42.000Z,sjohnson,1,0,,1,,0,,,,,,0,,,,Blue Ridge Airport,12,Piedmont Triad International Airport,40,,,Appalachian Power,Henry County Public Service Authority,CenturyLink,Henry County Public Service Authority,Southwestern Virginia Gas Company,Henry,,,I-1,0,1,0,,,,,,,,7207,,51089,1,1,{73F2B684-F8DB-46C0-B320-B5E14677D136},30.6,30.6,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=109129,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=109129,136326.851519241,2035.98578806467,,
http://virginiascan.yesvirginia.org/Site_Selection/PropertyDetails.aspx?propertyid=241688,241688,,1,13213 Boydton Plank Rd,23841-2429,0,51053,0,0,Virginia S. Howard,804-520-5600,,0,,0,122660.8807096,171193.12363588,,,"Collins, Tammie J.",,13213 Boydton Plank Rd,Dinwiddie,VA,Howard Site,-77.575114,37.089535,0,0,0,0,I-85,1.6,Carson Rd.,Route 1,0,Boydton Plank Road,0,0,,"Bus,",0,Site,1,,0,,,0,0,0,100,0,,,,Medium,0,0,,0,0,1,0,0,2010-03-15T16:40:10.000Z,cbooty,1,0,,0,,0,,,,,,0,,,,Dinwiddie County Airport,10,Richmond International Airport,40,,,Dominion Virginia Power,Dinwiddie County Water Authority,Mid-Atlantic Broadband Cooperative,Wells,Not Available,Dinwiddie,,,B2,0,1,0,,,,,,,,7225,,51053,1,1,{71516693-F547-4822-9A14-94A68EF3FDA9},7.44,7.44,,,34432.6466065728,755.009595425503,,
http://virginiascan.yesvirginia.org/Site_Selection/PropertyDetails.aspx?propertyid=241717,241717,,1,Lee Hwy,24202,0,51191,0,0,Sandra Campbell,423-341-4007,,0,,0,74301.09709174,-233308.91842088,,,"Bonham, Whitney",,Lee Hwy,Bristol,VA,Campbell Property ,-82.151674,36.627715,0,0,0,0,I-81,1,exit 7,11,0,Lee Highway,0,1,,,0,Site,0,,0,,,0,0,0,0,0,,,,,0,1,,0,50,1,0,0,2010-03-31T16:02:16.000Z,cbarrett,0,0,,0,,50,,,,,,0,,,,Virginia Highlands Airport,3,Tri-Cities Regional Airport,25,,,Bristol Virginia Utilities Board,Washington County Regional Service Authority,Bristol Virginia Utilities,Washington County Service Authority,Atmos Energy,Washington,,,Commercial,0,1,0,,,,,,,,7235,,51191,0,1,{71A9C55E-408C-46BA-8779-25011B21F66B},5.52,5.52,,,22892.9861563922,898.262667712961,,
http://virginiascan.yesvirginia.org/Site_Selection/PropertyDetails.aspx?propertyid=241737,241737,,1,N Valley Pike,22801,0,51165,0,0,Alan E. Strawderman,540-246-5959,butch.strawderman@cottonwood.com,0,,0,275815.07476411,60001.58000858,,,"Harvey (GONE), Jenny",,N Valley Pike,Harrisonburg,VA,Interstate 81 Project,-78.929492,38.378767,0,0,0,0,I-81,0.1,Route 11 North (Exit 251),Route 11 North,5,Route 11 North,0,0,,,0,Site,0,,0,,,0,0,0,0,0,,,,,0,0,,0,,0,0,0,2010-04-09T14:17:22.000Z,MMende,1,0,,0,,0,,,,,,0,,,,Shenandoah Valley Regional Airport,20,Washington Dulles International Airport,100,,,Dominion Virginia Power,Rockingham County,CenturyLink,Rockingham County,Not Available,Rockingham,"Strawderman, Butch",,B-1,0,1,0,,,,,,,,7240,,51165,1,1,{F9E52D3B-3B0C-4792-A39C-E0B0FAE677A2},17.5,17.5,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=112413,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=112413,74772.6234278082,1259.50252883471,,
http://virginiascan.yesvirginia.org/Site_Selection/PropertyDetails.aspx?propertyid=241741,241741,,1,3709-3711 Victory Boulevard,23702,0,51740,0,0,Patel Kirant Manjula & 3A LLC,,,0,,0,94303.56807797,280478.18644001,,,"Rigney, Charles",,3709-3711 Victory Boulevard,Portsmouth,VA,3709-3711 Victory Boulevard,-116.273284,32.66354,0,0,0,0,I-264,0.35,Victory Blvd/#3,Victory Blvd/Rt. 239,0,Victory Blvd/Rt. 239,1,0,,"Bus,",0,Site,1,,0,,,0,0,0,0,0,,,,,0,0,,0,,0,0,0,2010-04-09T16:02:51.000Z,hahna@portsmouthva.gov,0,0,,1,,0,,,,,,0,,,,Hampton Roads Executive Airport,6.5,Norfolk International Airport,14.6,,,Dominion Virginia Power,Hampton Roads Sanitation District,Verizon,City of Portsmouth,Columbia Gas of Virginia,Portsmouth,"Dana, Tom",General Mixed-Use,GMU,0,0,1,,,,,,,,7243,,51740,0,1,{8313A371-F33F-4984-90C9-473B02300BA4},2.86,2.86,,,10814.6540492581,417.159997085061,,
http://virginiascan.yesvirginia.org/Site_Selection/PropertyDetails.aspx?propertyid=241758,241758,,1,10601 Pyramid Pl,20109,0,51153,0,1,private,,,0,,0,307582.84402813,172287.23875424,,,"Schoonmaker (GONE), Martha",,10601 Pyramid Pl,Manassas,VA,Alexandria Technology Center,-77.519179,38.7568,0,0,0,0,I-66,4,,Prince William Pkwy,0.2,Freedom Center Blvd,0,0,,,0,Site,0,,0,,,0,0,0,0,0,,,,,0,0,,0,,0,0,0,2010-04-20T10:53:48.000Z,MMende,1,0,,0,,0,,,,,,0,,,,Manassas Regional Airport,1,Washington Dulles International Airport,18,,,Northern Virginia Electric Cooperative,Upper Occoquan Service Authority,Verizon,Prince William County Service Authority,Washington Gas Company,Prince William,,,M-2 (Light Industrial),0,1,0,,,,,,,,7254,,51153,1,1,{4B486F65-2261-4EFF-9450-A8D618F7D863},22.7,22.7,,,91037.3063182194,1323.60723338505,,
http://virginiascan.yesvirginia.org/Site_Selection/PropertyDetails.aspx?propertyid=241772,241772,,1,12310 Old Stage Rd,23836,0,51041,0,0,Rudy Sparkman,(804) 347-2056,attsepticsol@aol.com,0,,0,153162.68113176,186163.75773398,,,"DelVillar, Barbara",,12310 Old Stage Rd,Chester,VA,12310 Old Stage Rd,-77.397347,37.361795,0,0,0,0,I-95,0.5,,Rt. 301,2,Jefferson Davis Hwy,0,0,,,0,Site,0,,0,,,0,0,0,0,0,,,,,0,0,,0,,0,0,0,2010-04-22T16:41:51.000Z,bdelvillar,0,0,,0,,0,,,,,,0,,,,Chesterfield County Airport,10,Richmond International Airport,18,,,Dominion Virginia Power,Chesterfield County,Verizon,Chesterfield County,Columbia Gas of Virginia,Chesterfield,,,I-1,0,0,0,,,,,,,,7257,,51041,0,1,{AF61C040-CC76-4214-A4A5-6312C4E8F6B4},2.91,2.91,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=124016,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=124016,12005.7982300767,472.807600075025,,
http://virginiascan.yesvirginia.org/Site_Selection/PropertyDetails.aspx?propertyid=241776,241776,,1,1902 Ramble Rd,24060-6311,0,51121,1,0,John Olver,540-961-0999,john.olver@emisshield.com,0,51311,0,133963.93047355,-80563.70798362,,,"Jewell, Charlie",,1902 Ramble Rd,Blacksburg,VA,1902 Ramble Rd (Blacksburg),-80.406031,37.202565,0,1,0,0,I-81,5,I-81 Exit 118B,VA Route 460,0.5,VA Route 460,0,0,,,0,Site,1,,0,,,0,0,0,0,0,,,,High,0,1,,0,0,1,0,0,2010-04-26T16:16:38.000Z,cjewell1,1,0,,0,,0,,,,,,0,,,,Virginia Tech/Montgomery Executive Airport,0,Roanoke-Blacksburg Regional Airport,35,,,Virginia Tech Electric Service,Town of Blacksburg,Verizon,Town of Blacksburg,Atmos Energy,Montgomery,,,Research & Development - Town of Blacksburg,0,1,1,,,,,,,,7260,,51121,1,1,{76C501C0-879B-4F54-BC82-0B70ACEF9CB7},7.025,7.025,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=124934,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=124934,29015.5234478637,797.069257768016,,
http://virginiascan.yesvirginia.org/site_selection/PropertyDetails.aspx?propertyid=20224S,233031,20224S,1,VA-100 and Laboratory Drive,24084,0,51155,1,0,Virginias First Regional IDA,,,0,,0,126212.90011234,-104491.7001028,270/480,3,"Bopp (GONE), Aric",,VA-100 and Laboratory Drive,Dublin,VA,New River Valley Commerce Park,,,0,0,0,1,I-81,3.5,Exit 98,State Route 100,0,State Route 100,1,0,,,1,Site,0,,0,,6,0,1,0,0,0,8,1000000,9000000,High,1,0,,0,,1,0,0,,Michelle Mende,1,0,,1,1000000,0,,,,3000000,1400000,0,12,,Norfolk Southern Railway Company,New River Valley Airport,0,Roanoke-Blacksburg Regional Airport,50,,,American Electric Power,Peppers Ferry Regional Wastewater Facility,Verizon,Pulaski County Public Service Authority,Atmos Energy,Pulaski,,,I-Industrial,0,0,0,,,,,,,,2707,20224S,51155,1,1,{A1594AF6-76E2-464C-8DA8-598FE31C0B33},445,973,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=112796,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=112796,3743421.75656193,11744.7417628127,,
http://virginiascan.yesvirginia.org/site_selection/PropertyDetails.aspx?propertyid=10020S,233052,10020S,1,Nye Road and Pepsi Way,24382,0,51197,1,0,Private,,,0,51488,0,106950.39993048,-138302.6001122,34.5 KV,,"Simmons (GONE), Kimber",,Nye Road and Pepsi Way,Wytheville,VA,Pendleton Site,,,0,0,0,0,I-81,0.5,,U.S. Route 11,0.5,Nye Rd,0,2640,0,,0,Site,1,,0,,6,0,0,0,0,0,10,,4000000,,0,0,,0,,0,1,0,1993-12-05T00:00:00.000Z,Michael Webb,1,0,,0,2000000,0,,,0,4000000,,0,12,,,Mountain Empire Airport,15,Roanoke-Blacksburg Regional Airport,75,,,American Electric Power,Town of Wytheville,CenturyLink,Town of Wytheville,Atmos Energy,Wythe,"Scholz, Henry",,M-1,0,0,1,,,,,,,,2338,10020S,51197,1,,{73D6DEEC-0217-4C7E-BA22-8AA51710725F},9.16,15,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=111549,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=111549,28671.7874974713,694.798703212529,,
http://virginiascan.yesvirginia.org/site_selection/PropertyDetails.aspx?propertyid=10022S,233054,10022S,1,Pepperell Way and Cougar Trail Rd,24084,0,51155,1,0,Pulaski County,540-980-7710,dwilson@pulaskicounty.org,0,,0,120534.29987535,-108704.99998962,34.5 KV,3,"Solomon, Michael",,Pepperell Way and Cougar Trail Rd,Dublin,VA,Pulaski County Corporate Center,,,0,0,0,1,I-81,0.5,,U.S. Route 11,1,0,0,0,0,,1,Site,0,,0,,4,0,1,0,0,0,8,,,,0,0,,0,,0,0,0,,Aric Bopp,1,0,,1,,0,,,,,,0,6,,Norfolk Southern Railway Company,New River Valley Airport,5,Roanoke-Blacksburg Regional Airport,50,,,American Electric Power,Pulaski County Public Service Authority,Verizon,Pulaski County Public Service Authority,Atmos Energy,Pulaski,,,Industrial,0,1,0,,,,,,,,1956,10022S,51155,1,1,{815502F6-C8BC-45B6-AD8B-C6B0D8D1A3DF},20,276,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=122958,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=122958,1015923.16696921,10596.1450552184,,
