X,Y,Available,Address,AddressZip,Name,BrownField,ContactURL,Phase,Voltage,EnvAuditI,EnvAuditII,FIPS,HubZone,ModifiedBy,OfficePark,OwnerName,OwnerPhone,OwnerEmail,SalePrice,Sale,Waterway,Wetlands,LAMBERT_X,LAMBERT_Y,OFFICIAL,TYPE,HYPERLINK,ACCURACY,Latitude,Longitude,TownFips,contact,Floor_Type,Lease_Type,recent_use,Roof_Type,Town,HeatedManu,OBJECTID,PropertyID,Proprty_ID_Text,PROPERTY_NO,GlobalID,AvailableDate,ClientID,ClientRecordID,ClientTimestamp,AddressStreet,AddressCity,AddressState,PropertyName,ContactID,ContactBrokerID,DEQStatusLetter,ElectricAmperageID,ResearchPark,ElectricProviderID,ElectricPhaseID,ElectricRedundant,ElectricSecondaryProviderID,ElectricVoltageID,FeaturedLocation,ForeignTradeZone,HighwayAccessName,HighwayArteryDistance,HighwayArteryName,HighwayInterchangeName,HighwayInterDistance,HighwayInterName,IndustrialPark,ModifiedDate,NaturalGasDistance,NaturalGasProviderID,NaturalGasOnSite,NaturalGasLineSize,NaturalGasPressure,NaturalGasPropaneEquipped,NatureOfContamination,NewMarketTaxCreditZone,PropertyType,PubliclyOwned,PublicTransportationName,RailroadDistance,RailroadID,RailroadSecondID,RailroadSiding,RailAccess,RemediationPlan,SewerAvailableCapacityToProp,SewerLineSize,SewerOnSiteTreatmentPlant,SewerProviderDistance,SewerProviderID,SewerTreatmentPlantTotalCap,SewerOnSite,SepticCapacity,SepticSystem,ShowOnVAScan,SubmittedBy,SubmittedDate,TechnologyZone,TelecommDigital,TelecommFiber,TelecommFiberOpticLine,TelecommISDN,TelecommOther,TelecommRedundantRoute,TelecommWirelessBroadband,TelecommBroadbandLevel,TownCommunityID,VAEnterpriseZone,WaterAvailableCapacityToProp,WaterProviderDistance,WaterProviderID,WaterLineSize,WaterOnSiteTreatmentPlant,WaterTankCapacity,WaterTreatmentPlantTotalCap,WaterwayChannelDepth,WaterwayName,WellCapacity,WithinCorporateLimits,ZoningConform,ZoningRestrictions,ZoningClassification,ZoningRestrictionsText,brokercontact,LocalityName,GasProvider,WaterProvider,TelecommProvider,SewerProvider,electricprovider,secondaryelectricprovider,Amps,AirportCommDistance,AirportCommercial,AirportGenDistance,AirportGeneral,RailProviderName,SecondaryRailProviderName,Sprinkler_Type,VirtualVARegionID,ConstructionType,HeatedWarehouse,SpaceTotalAvailable,CeilingHeightCenter,industrialceilingheight,officeceilingheight,LargestContParcel,AcreageTotal,imageURL,thumbnailURL
-76.069960189670837,36.797349621448454,1,2825 Crusader Cir,23453,2825 Crusader Cir,0,,,120,0,0,51810,0,Stomanova1,0,Unknown,,,850000,1,0,0,,,1,I,http://virginiascan.yesvirginia.org/propertySearch/PropertyDetails.aspx?propertyID=243980,1,,,,"Hall, B. Scott",Concrete,,Industrial Service,,,,23068,243980,243980,243980,{53F15EE2-741E-4C9C-A5BD-D484640181C2},,,,,2825 Crusader Cir,Virginia Beach,VA,2825 Crusader Cir,,,0,4,0,53,,0,,67,0,1,London Birdge Rd,0.2,London Bridge Rd,,4.4,I-264,0,2014-10-09T16:34:49.000Z,0,11,1,,,0,,0,Industrial,0,,,,,0,0,0,,,0,0,244,,1,,0,1,STomanova1,2013-12-04T11:33:14.000Z,0,0,0,,0,,0,0,,,0,,0,451,,0,,,,,,1,0,0,I-2,,"Keller, Gerald",Virginia Beach,Virginia Natural Gas,City of Virginia Beach,Cox Communications,Hampton Roads Sanitation District,Dominion Virginia Power,,240,16.7,Norfolk International Airport,16.7,Norfolk International Airport,,,,23,Metal,,7979,18,16,,,,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=117713,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=117713
-76.316790877034393,36.7149994907722,1,1001 Scenic Parkway,23323,Dominion Business Center,0,,,,0,0,51550,0,MMende,0,private,,,,0,0,0,,,1,O,http://virginiascan.yesvirginia.org/Site_Selection/PropertyDetails.aspx?propertyid=243912,1,,,,"Barber, Angela",Concrete,,Office,Metal,,,22230,243912,243912,,{4BF08D22-07C6-4EB7-B5EF-70A4C29D9755},,,,,1001 Scenic Parkway,Chesapeake,VA,Dominion Business Center,,,0,,0,53,,0,,,0,0,Scenic Pkwy,3,U.S. Route 17,,3,I-64,0,2013-10-23T11:12:55.000Z,0,11,1,,,0,,0,Office,0,,,,,0,0,0,,,0,0,244,,1,,0,0,MMende,2013-10-23T11:12:55.000Z,0,0,0,,0,,0,0,,,0,,0,235,,0,,,,,,1,0,0,Office,,"Kaempfe, Christine",Chesapeake,Virginia Natural Gas,City of Chesapeake,Verizon,Hampton Roads Sanitation District,Dominion Virginia Power,,,17,Norfolk International Airport,4,Chesapeake Regional Airport,,,,23,Brick,,7212,,,,,,,
-77.146211913297776,37.461531024551768,1,Roxbury Rd & Charles City Rd,23030,K.W.P. North Tract,0,,,,0,0,51036,0,MMende,0,private,,,,0,0,0,,,1,S,http://virginiascan.yesvirginia.org/propertySearch/PropertyDetails.aspx?propertyID=243982,1,,,,"Rowe, Matthew",,,,,,,23069,243982,243982,243982,{B3B49015-7BF3-4395-B8C5-237A7C51E4BA},,,,,Roxbury Rd & Charles City Rd,Roxbury,VA,K.W.P. North Tract,,,0,,0,53,,0,,,0,0,Roxbury Rd,2,U.S. Route 60,,4,I-64,0,2014-11-24T17:25:02.000Z,0,25,0,,,0,,0,Site,0,,,,,0,0,0,,,0,0,345,,1,,0,1,MMende,2013-12-04T15:04:18.000Z,0,0,0,,0,,0,0,,,0,,0,399,,0,,,,,,0,1,0,Business/Industrial,,,Charles City,Not Available,Charles City County,Verizon,Charles City County,Dominion Virginia Power,,,14,Richmond International Airport,4,New Kent Couny Airport,,,,15,,,,,,,25,25,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=120056,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=120056
-76.408828183219271,37.013318580796444,1,2520 58th Street-Land for Sale,23666,2520 58th Street - Land for Sale,0,,,,0,0,51650,0,BBailey1,0,Private,,,300000,0,0,0,,,0,S,http://virginiascan.yesvirginia.org/Site_Selection/PropertyDetails.aspx?propertyid=243914,1,,,,"Templeton (GONE), Ellen",,,,,,,22231,243914,243914,,{FCB919FA-7E99-4A65-B18A-D407BAA689B7},,,1139,,2520 58th Street-Land for Sale,Hampton,VA,2520 58th Street - Land for Sale,,,0,,0,53,,0,,,0,0,Pembroke Avenue,1,Aberdeen Avenue,,2,I-664,1,2014-02-06T15:17:44.000Z,0,11,1,,,0,,0,Site,0,,,,,0,0,0,,,0,0,244,,1,,0,0,etempleton,2013-10-28T09:33:48.000Z,0,0,1,,0,,0,0,,,1,,0,283,,0,,,,,,1,0,0,M-3 Heavy Industrial,,"Meetze, Alan",Hampton,Virginia Natural Gas,Newport News Waterworks,Verizon,Hampton Roads Sanitation District,Dominion Virginia Power,,,10,Newport News-Williamsburg International Airport,10,Newport News-Williamsburg International Airport,,,,23,,,,,,,2.400000,2.400000,,
-77.152003378311065,37.458244877696075,1,Roxbury Rd,23030,Evans Tree Farm,0,,,,0,0,51036,0,MMende,0,private,,,,0,0,0,,,1,S,http://virginiascan.yesvirginia.org/propertySearch/PropertyDetails.aspx?propertyID=243983,1,,,,"Rowe, Matthew",,,,,,,23070,243983,243983,243983,{22A6846D-FB62-4DA6-9315-1EB7533A35A4},,,,,Roxbury Rd,Roxbury,VA,Evans Tree Farm,,,0,,0,53,,0,,,0,0,Roxbury Rd,2,U.S. Route 60,,4,I-64,0,2014-11-24T17:24:38.000Z,0,25,0,,,0,,0,Site,0,,,,,0,0,0,,,0,0,345,,1,,0,1,MMende,2013-12-04T15:04:29.000Z,0,0,0,,0,,0,0,,,0,,0,399,,0,,,,,,0,1,0,Business/Industrial,,,Charles City,Not Available,Charles City County,Verizon,Charles City County,Dominion Virginia Power,,,14,Richmond International Airport,4,New Kent Couny Airport,,,,15,,,,,,,85,85,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=120054,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=120054
-76.321278116906768,37.023369589608052,1,532 E Mercury Blvd,23669,532 E Mercury Blvd ,0,,,,0,0,51650,0,bbailey1,0,Private,,,275000,1,0,0,,,1,I,http://virginiascan.yesvirginia.org/Site_Selection/PropertyDetails.aspx?propertyid=243917,1,,,,"Sledge, Leonard",Concrete,,Warehouse,,,,22234,243917,243917,,{8BE165FE-6994-4806-BAD3-ADF8FED031DE},Immediate,,1169,,532 E Mercury Blvd,Hampton,VA,532 E Mercury Blvd ,,,0,,0,53,,0,,,0,0,Woodland Road,0.5,Mercury Blvd,,3.5,I-64,0,2015-05-13T08:39:52.000Z,0,11,1,,,0,,0,Industrial,0,,,,,0,0,0,,,0,0,244,,1,,0,1,etempleton,2013-10-28T09:38:02.000Z,0,0,1,,0,,0,0,,,1,,0,283,,0,,,,,,1,0,0,C-3,,"Slater, Dan",Hampton,Virginia Natural Gas,Newport News Waterworks,Verizon,Hampton Roads Sanitation District,Dominion Virginia Power,,,10,Newport News-Williamsburg International Airport,10,Newport News-Williamsburg International Airport,,,,23,Brick,,9152,11,11,,,,,
-77.13854114996397,37.440589790881162,1,Chambers Rd & Barnetts Rd,23030,Layfield Tract,0,,,,0,0,51036,0,MMende,0,private,,,,0,0,0,,,1,S,http://virginiascan.yesvirginia.org/propertySearch/PropertyDetails.aspx?propertyID=243984,1,,,,"Rowe, Matthew",,,,,,,23071,243984,243984,243984,{F9A90061-4262-4D9D-B192-749C426412D6},,,,,Chambers Rd & Barnetts Rd,Roxbury,VA,Layfield Tract,,,0,,0,53,,0,,,0,0,Chambers Rd,1,U.S. Route 60,,6,I-64,0,2014-11-24T17:24:03.000Z,0,25,0,,,0,,0,Site,0,,,,,0,0,0,,,0,0,345,,1,,0,1,MMende,2013-12-04T15:04:53.000Z,0,0,0,,0,,0,0,,,0,,0,399,,0,,,,,,0,1,0,Business/Industrial,,,Charles City,Not Available,Charles City County,Verizon,Charles City County,Dominion Virginia Power,,,15,Richmond International Airport,3,New Kent Couny Airport,,,,15,,,,,,,85,158,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=120052,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=120052
-76.712746340739415,36.801825886508119,1,Windsor Boulevard,23487,Matthews Property,0,,,,0,0,51093,0,ksutphin@isleofwightus.net,0,"HRFT, Inc.",,,500000,0,0,1,,,1,S,http://virginiascan.yesvirginia.org/Site_Selection/PropertyDetails.aspx?propertyid=243918,1,,,,"Perry (GONE), Lisa",,,,,,,22235,243918,243918,,{B6BFF218-6E46-4888-A534-D39B65655757},,,,,Windsor Boulevard,Windsor,VA,Matthews Property,,,0,,0,53,,0,,,0,0,Windsor Blvd./U.S. Route 460,0,Windsor Blvd./U.S. Route 460,,21,I-664,0,2013-10-29T13:22:47.000Z,0,5,1,,,0,,0,Site,0,,,,,0,0,0,,,0,0,244,,1,,0,0,ksutphin@isleofwightus.net,2013-10-29T13:22:47.000Z,0,0,1,,0,,0,0,,,0,,0,437,,0,,,,,,0,1,0,RAC - Rural Agricultural Conservation,,"Scott, Durwood",Isle of Wight,Columbia Gas of Virginia,Town of Windsor,Verizon,Hampton Roads Sanitation District,Dominion Virginia Power,,,36,Norfolk International Airport,15,Suffolk Executive Airport,,,,23,,,,,,,16.300000,16.300000,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=104725,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=104725
-77.158509378411566,37.443570288052562,1,Roxbury Rd,23030,Lowe Tract,0,,,,0,0,51036,0,MMende,0,private,,,,0,0,0,,,1,S,http://virginiascan.yesvirginia.org/propertySearch/PropertyDetails.aspx?propertyID=243986,1,,,,"Rowe, Matthew",,,,,,,23468,243986,243986,243986,{0A094DC3-172B-4E69-847A-12262BDC389C},,,,,Roxbury Rd,Roxbury,VA,Lowe Tract,,,0,,0,53,,0,,,0,0,Roxbury Rd,3,U.S. Route 60,,6,I-64,0,2014-11-24T17:23:14.000Z,0,25,0,,,0,,0,Site,0,,,,,0,0,0,,,0,0,345,,1,,0,1,MMende,2013-12-04T15:05:15.000Z,0,0,0,,0,,0,0,,,0,,0,399,,0,,,,,,0,1,0,Business/Industrial,,,Charles City,Not Available,Charles City County,Verizon,Charles City County,Dominion Virginia Power,,,16,Richmond International Airport,6,New Kent Couny Airport,,,,15,,,,,,,75,125,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=120050,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=120050
-82.772432266306254,36.821708490499034,1,450 Orby Cantrell Hwy,24219,Armsey LLC,0,,,,0,0,51195,0,MMende,0,Harold & Betty Armsey,,,,1,0,0,,,1,I,http://virginiascan.yesvirginia.org/Site_Selection/PropertyDetails.aspx?propertyid=243919,1,,,,"Snodgrass, Carl",Concrete,,Retail/Healthcare,Rubber Membrane,,Electric Heat Pump,22237,243919,243919,,{E3F48E2C-46B2-4A89-B40C-EA2695282A2D},,,,,450 Orby Cantrell Hwy,Big Stone Gap,VA,Armsey LLC,,,0,,0,46,,0,,,0,0,Orby Cantrell Hwy,0,Orby Cantrell Hwy (US 23),,33,I-26,0,2015-01-27T07:44:00.000Z,0,25,0,,,0,,0,Industrial,0,,,,,0,0,0,,,0,0,429,,1,,0,1,MMende,2013-10-29T16:30:00.000Z,0,0,0,,0,,0,0,,,0,,0,308,,0,,,,,,0,1,0,Commercial/Manufacturing,,"Hill, Brenda",Wise,Not Available,Town of Big Stone Gap,Verizon,On site treatment plant,Old Dominion Power Company,,,51,Tri-Cities Regional Airport,22,Lonesome Pine Airport,,,,1,Masonry,Electric Heat Pump,4860,14,10,,,,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=122325,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=122325
-77.164322220752439,37.447608424442073,1,Roxbury Rd,23030,Virginia Turf Grass Tract,0,,,,0,0,51036,0,MMende,0,private,,,,0,0,0,,,1,S,http://virginiascan.yesvirginia.org/propertySearch/PropertyDetails.aspx?propertyID=243987,1,,,,"Rowe, Matthew",,,,,,,23469,243987,243987,243987,{B747F962-A1E2-4A4F-B0F3-F640B5A576B6},,,,,Roxbury Rd,Roxbury,VA,Virginia Turf Grass Tract,,,0,,0,53,,0,,,0,0,Roxbury Rd,2,U.S. Route 60,,6,I-64,0,2014-11-24T17:22:57.000Z,0,25,0,,,0,,0,Site,0,,,,,0,0,0,,,0,0,345,,1,,0,1,MMende,2013-12-04T15:05:26.000Z,0,0,0,,0,,0,0,,,0,,0,399,,0,,,,,,0,1,0,Business/Industrial/Energy,,,Charles City,Not Available,Charles City County,Verizon,Charles City County,Dominion Virginia Power,,,14,Richmond International Airport,4,New Kent Couny Airport,,,,15,,,,,,,46,119,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=120048,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=120048
-77.246756943975342,38.66680263229425,1,991 Annapolis Way,22191,Oxbridge Centre,0,,,,1,0,51153,0,MMende,0,General Dynamics,,,8000000,1,0,1,,,1,F,http://virginiascan.yesvirginia.org/Site_Selection/PropertyDetails.aspx?propertyid=243920,1,,,,"Schoonmaker (GONE), Martha",Concrete,,Office/Manufacturing,Single-Ply Membrane,,,22238,243920,243920,,{EF0D29EE-DB1C-4169-B21E-5B043B4EBFB8},,,,,991 Annapolis Way,Woodbridge,VA,Oxbridge Centre,,,0,,0,53,,0,,,0,0,Richmond Hwy (Route 1),0.2,U.S. Route 1,,0.8,I-95,0,2013-10-29T16:42:20.000Z,0,12,1,,,0,,0,Flex,0,,,,,0,0,0,,,0,0,258,,1,,0,1,MMende,2013-10-29T16:42:20.000Z,0,0,0,,0,,0,0,,,0,,0,286,,0,,,,,,0,1,0,M-1,,"Sweeney, Ken",Prince William,Washington Gas Company,Prince William County Service Authority,Verizon,Prince William County Service Authority,Dominion Virginia Power,,,19,Ronald Reagan Washington National Airport,28,Manassas Regional Airport,,,,8,Masonry,,65320,20,20,,,,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=104752,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=104752
-77.480395357841445,37.579387751112527,1,2100 Tomlynn St,23230,2100 Tomlynn Street,0,,,,0,0,51087,0,RBostic,0,Tomlynn Street LLC,,,,1,0,0,,,1,I,http://virginiascan.yesvirginia.org/propertySearch/PropertyDetails.aspx?propertyID=243989,1,,,,"McLaren, Gary",Concrete,Triple Net          ,warehouse & office,,,,23470,243989,243989,243989,{5AF7FFB8-6AD7-4C11-A383-AFB40FB751EF},Now,,,,2100 Tomlynn St,Henrico,VA,2100 Tomlynn Street,,,0,,0,53,,0,,,0,0,Tomlynn Street,0.5,West Broad Street,Staples Mill Road,2,I-64,1,2015-01-15T16:53:03.000Z,0,6,1,,,0,,0,Industrial,0,,,,,0,0,0,,,0,0,247,,1,,0,1,RBostic,2013-12-04T15:06:45.000Z,0,0,0,,0,,0,0,,,0,,0,260,,0,,,,,,0,1,0,M-1,,"Porter, Richard",Henrico,City of Richmond,Henrico County,Verizon,Henrico County,Dominion Virginia Power,,,14,Richmond International Airport,14,Richmond International Airport,,,,15,Brick,,45000,18,18,,,,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=122040,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=122040
-76.785417670548497,38.082849515745544,1,80 Industrial Park Rd,22520,A&A Precision Building,0,,3,,0,0,51193,0,MMende,0,private,,,399900,1,0,0,,,1,I,http://virginiascan.yesvirginia.org/Site_Selection/PropertyDetails.aspx?propertyid=243921,1,,,,"Lewis, Karen",Concrete,Monthly             ,Office/Shop,,,,22239,243921,243921,,{B5122B8F-879F-482C-8C5D-2A1AFCDA4FA9},immediately,,,,80 Industrial Park Rd,Montross,VA,A&A Precision Building,,,0,16,0,53,3,0,,,0,0,Industrial Park Rd,15,U.S. Route 17,,35,I-95,0,2014-04-15T16:08:09.000Z,0,25,0,,,0,,0,Industrial,0,,,,,0,0,0,,,0,0,479,,1,,0,1,MMende,2013-10-30T14:24:02.000Z,0,0,0,,0,,0,0,,,1,,0,510,,0,,,,,,0,0,0,Commercial/Industrial,,"Mitchell, Berkley",Westmoreland,Not Available,Town of Montross,Verizon,Town of Montross,Dominion Virginia Power,,600,67,Richmond International Airport,24,Tappahannock-Essex County Airport,,,,17,Metal,,6600,12,12,,,,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=111969,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=111969
-77.223614310899819,38.861422644695047,1,3225 Gallows Rd,22037,One Fairfax,0,,,,0,0,51059,0,AFogg1,0,Exxon Mobil Corp.,,,,1,0,0,,,1,O,http://virginiascan.yesvirginia.org/propertySearch/PropertyDetails.aspx?propertyID=243990,1,,,,"Hoffman, Curt",Concrete,,Class A Office,Built-Up & Membrane,,,23471,243990,243990,243990,{D1B16D34-A228-4183-BEAA-0A6894784E9C},12/01/2013,,,,3225 Gallows Rd,Fairfax,VA,One Fairfax,,,0,,0,53,,1,,,0,0,Gallows Road,0,Gallows Road/Route 650,Gallows Road/Exit 51,0.25,I-495,0,2014-01-08T15:20:45.000Z,0,23,1,,,0,,0,Office,0,"Bus,",,,,0,0,0,,,0,0,238,,1,,0,1,JLoftus,2013-12-05T14:23:20.000Z,0,0,1,,0,,0,0,,,0,,0,266,,0,,,,,,0,1,0,Office,,,Fairfax,Washington Gas (Shenandoah Station),Fairfax County Water Authority,Verizon,Fairfax County Office of Waste Management,Dominion Virginia Power,,,12,Ronald Reagan Washington National Airport,18,Washington Dulles International Airport,,,Wet,8,"Masonry, Metal & Glass",,1200000,,,10,,,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=107548,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=107548
-76.130222257667711,36.827456377857033,1,381 Edwin Drive,23462,381 Edwin Drive,0,,,,0,0,51810,0,STomanova1,0,Stonebriar Associates Llc,,,1300000,1,0,0,,,1,O,http://virginiascan.yesvirginia.org/Site_Selection/PropertyDetails.aspx?propertyid=243922,1,,,,"Hall, B. Scott",Mixed,,Class A Office,,,,22240,243922,243922,,{2E2CC7C3-5397-48E4-BB39-46549B8C08B7},,,,,381 Edwin Drive,Virginia Beach,VA,381 Edwin Drive,,,0,,0,53,,0,,,0,0,Holland Rd,0.5,Holland Rd,,0.9,I-264,0,2013-10-30T15:01:38.000Z,0,11,1,,,0,,0,Office,0,,,,,0,0,0,,,0,0,244,,1,,0,0,STomanova1,2013-10-30T15:01:38.000Z,0,0,0,,0,,0,0,,,0,,0,451,,0,,,,,,1,0,0,O-2,,"Anderson, Ricky",Virginia Beach,Virginia Natural Gas,City of Virginia Beach,Cox Communications,Hampton Roads Sanitation District,Dominion Virginia Power,,,15,Norfolk International Airport,15,Norfolk International Airport,,,,23,Metal & Glass,,6558,,,,,,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=104811,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=104811
-77.352854884219923,37.639258938114843,1,8500 Bell Creek Rd,23111,8500 Bell Creek Rd - Bay Company Headquarters,0,,,,0,0,51085,0,MMende,1,"BDG Bellcreek, LLC",804-740-1555,,925000,1,0,0,,,1,O,http://virginiascan.yesvirginia.org/propertySearch/PropertyDetails.aspx?propertyID=243991,1,,,,"Deusebio, Susan",Wood,,Office,,,,23472,243991,243991,243991,{A5CC2347-057A-4F5D-8893-AF5F15A35F87},,,,,8500 Bell Creek Rd,Mechanicsville,VA,8500 Bell Creek Rd - Bay Company Headquarters,,,0,,0,53,,0,,,0,0,SR 642/Bell Creek Rd,0.5,Pole Green Rd/SR 627,MeadowbridgeRd/Pole Green Rd /Exit 38,1.2,I-295,0,2014-11-14T09:20:25.000Z,0,11,1,,,0,,0,Office,0,,,,,0,0,0,,,0,2,245,,0,,0,1,jkaplan1,2013-12-09T14:06:04.000Z,0,0,0,,0,,0,0,,,0,,2,273,,0,,,,,,0,1,0,M-1,C-10-99 AM 2-99,"Schwartz, John Jay",Hanover,Virginia Natural Gas,Hanover County,Verizon,Hanover County,Dominion Virginia Power,,,14.1,Richmond International Airport,10.1,Hanover County Municipal Airport,,,,15,Brick,,7495,,,,,,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=119300,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=119300
-82.194064917588406,36.5977490007391,1,200 Bob Morrison Blvd.,24201,"DSI Underground Systems, Inc.",0,,,,0,0,51520,0,telliott,0,"DSI Underground Systems, Inc.",276-669-0102,patcallebs@gmail.com,695000,1,0,0,,,,I,http://virginiascan.yesvirginia.org/Site_Selection/PropertyDetails.aspx?propertyid=243923,1,,,,"Trivette, Andrew",Concrete,,Steel Fabrication,Shingle & Metal,,,22241,243923,243923,,{EBA9FC26-9A02-44D1-BA43-DC82234CA13A},Immediately,,,,200 Bob Morrison Blvd.,Bristol,VA,"DSI Underground Systems, Inc.",,,0,,1,47,,0,,,0,1,Bob Morrison Boulevard,0.7,11,3,2.5,I-81,1,2013-11-12T08:55:27.000Z,0,10,1,,,0,,0,Industrial,0,"Bus,",,5,,0,0,0,,28,0,0,208,,1,,0,1,atrivette@bristolva.org,2013-11-01T15:51:54.000Z,0,0,1,0,0,,1,0,,,1,,0,226,8,0,,,,,,1,1,0,M1,,"Callebs, Patrick",Bristol,Atmos Energy,Bristol Virginia Utilities Board,Bristol Virginia Utilities,Bristol Virginia Utilities Board,Bristol Virginia Utilities Board,,,18,Tri-Cities Regional Airport,15,Virginia Highlands Airport,Norfolk Southern Railway Company,,,3,Masonry & Metal,,57800,40,30,,,,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=105680,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=105680
-77.318249153251514,37.26651692380252,1,4300 Oaklawn Boulevard,23860,295 Property,0,,,,0,0,51670,0,tgraves@gatewayregion.com,0,Various,,,,0,0,0,,,1,S,http://virginiascan.yesvirginia.org/propertySearch/PropertyDetails.aspx?propertyID=243992,1,,,,"Dane, Charles",,,,,,,23473,243992,243992,243992,{FC5CFC26-2A61-4E37-97B7-0697CB100D0B},,,,,4300 Oaklawn Boulevard,Hopewell,VA,295 Property,,,0,,0,53,,0,,,0,0,Oaklawn Boulevard,0,36,,0,I-295,0,2015-02-12T13:47:23.000Z,0,5,1,,,0,,0,Site,0,"Bus,",,,,0,0,0,,,0,0,222,,1,,0,1,tgraves@gatewayregion.com,2013-12-10T13:56:54.000Z,0,0,0,,0,,0,0,,,0,,0,389,,0,,,,,,1,0,0,"B-3, R-3",,,Hopewell,Columbia Gas of Virginia,Virginia American Water Company,Verizon,City of Hopewell,Dominion Virginia Power,,,20,Richmond International Airport,14,Dinwiddie County Airport,,,,19,,,,,,,40.400000,40.400000,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=123276,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=123276
-79.993031535062642,37.29140177600889,1,3360 Melrose Avenue,24017,Melrose Showroom/Warehouse,0,,,,0,0,51770,0,john@roanoke.org,0,LAH Properties LLC,,,,0,0,0,,,1,I,http://virginiascan.yesvirginia.org/Site_Selection/PropertyDetails.aspx?propertyid=243924,1,,,,"Hull, John",Concrete,,Showroom/Office,EPDM,,,22242,243924,243924,,{0C441B52-D571-4384-9390-1802E7B7528F},,,,,3360 Melrose Avenue,Roanoke,VA,Melrose Showroom/Warehouse,,,0,,0,72,,0,,,0,1,US 460/US 11 Melrose Avenue,0,US 460/US 11,,3.1,I-581,0,2014-11-19T17:18:43.000Z,0,7,1,,,0,,0,Industrial,0,,,,,0,0,0,,,0,0,263,,1,,0,1,john@roanoke.org,2013-11-04T10:10:36.000Z,0,0,0,,0,,0,0,,,1,,0,289,,0,,,,,,1,1,0,I-1,,"Vannoy, Krista",Roanoke City,Roanoke Gas Company,Western Virginia Water Authority,Verizon,Western Virginia Water Authority,Appalachian Power,,,3.6,Roanoke-Blacksburg Regional Airport,3.6,Roanoke-Blacksburg Regional Airport,,,,5,Masonry & Metal,,12180,24,24,,,,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=119910,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=119910
-76.311758325722693,37.006091830736572,1,30 Ingalls Road,23651,Fort Monroe Building 138,0,,,,0,0,51650,0,bbailey1,0,Private,,,,0,0,0,,,1,O,http://virginiascan.yesvirginia.org/propertySearch/PropertyDetails.aspx?propertyID=243999,1,,,,"Sledge, Leonard",As required,Full Service,Office,,,,23476,243999,243999,243999,{BAD581E2-903C-4446-AE79-23C54C88E33B},Immediately,,1192,,30 Ingalls Road,Fort Monroe,VA,Fort Monroe Building 138,,,0,,0,53,,0,,,0,0,Mercury Boulevard,0.5,Mercury Boulevard,,5,I-64,0,2014-11-17T17:31:12.000Z,0,11,1,,,0,,0,Office,0,,,,,0,0,0,,,0,0,244,,1,,0,1,etempleton,2013-12-13T14:26:40.000Z,0,0,0,,0,,0,0,,,0,,0,283,,0,,,,,,1,0,0,Office ,,"Cohen, Sandy",Hampton,Virginia Natural Gas,Newport News Waterworks,Verizon,Hampton Roads Sanitation District,Dominion Virginia Power,,,16,Newport News-Williamsburg International Airport,16,Newport News-Williamsburg International Airport,,,,23,Brick & Glass,,14468,,,,,,,
