OBJECTID,FTR_CODE,VDOT,SPEEDLIMIT,PRE_DIR,PRE_TYPE,ST_NAME,ST_TYPE,SUF_DIR,LADD_FR,LADD_TO,RADD_FR,RADD_TO,FULLNAME,LBLOCK,HBLOCK,ONEWAY,CLASS,BLOCK,ADDTYP,ROW,SHAPElen
16767,Navigable Streets,Local Streets- Public,25, , ,ORANGE,AVENUE, ,0,0,0,0,ORANGE AVENUE,100,100,bidirectional,Minor,100,0,residential,237.539578
14681,Navigable Streets,Local Streets- Public,25, , ,WATER,STREET, ,0,0,1101,1101,WATER STREET,1100,1100,bidirectional,Minor,1100,0,arterial/collector,492.534268
16768,Navigable Streets,Local Streets- Public,25, , ,BELGRAVE,AVENUE, ,9279,9279,0,0,BELGRAVE AVENUE,9200,9200,bidirectional,Minor,9200,0,residential,107.919131
14661,Navigable Streets,Principal Arterials,35, , ,WATERSIDE,DRIVE, ,0,0,901,999,WATERSIDE DRIVE,900,900,divided oneway,Major,900,0,arterial/collector,562.13222
16803,Miscellaneous Streets,Public Alleys,15, , ,MISCELLANEOUS,STREET, ,0,0,0,0,MISCELLANEOUS STREET,0,0,bidirectional,Miscellaneous,0,0,residential,298.364158
14103,Navigable Streets,Principal Arterials,35, , ,TIDEWATER,DRIVE, ,0,0,491,401,TIDEWATER DRIVE,400,400,divided oneway,Major,400,0,arterial/collector,421.597832
16804,Miscellaneous Streets,Public Alleys,15, , ,MISCELLANEOUS,STREET, ,0,0,0,0,MISCELLANEOUS STREET,0,0,bidirectional,Miscellaneous,0,0,residential,302.3674
14395,Navigable Streets,Principal Arterials,55,E, ,CITY HALL,AVENUE, ,0,0,1198,1100,E CITY HALL AVENUE,1100,1100,divided oneway,Major,1100,0,arterial/collector,460.999486
16805,Miscellaneous Streets,Public Alleys,15, , ,MISCELLANEOUS,STREET, ,0,0,0,0,MISCELLANEOUS STREET,0,0,bidirectional,Miscellaneous,0,0,residential,145.20685
14816,Navigable Streets,Local Streets- Public,25, , ,VICTORIA,AVENUE, ,0,0,0,0,VICTORIA AVENUE,3400,3400,bidirectional,Minor,3400,0,residential,76.512133
16806,Navigable Streets,Local Streets- Public,25, , ,COLONIAL,AVENUE, ,0,0,0,0,COLONIAL AVENUE,6800,6800,bidirectional,Minor,6800,0,residential,292.315784
14857,Navigable Streets,Local Streets- Public,25, , ,LIVERPOOL,AVENUE, ,3500,3598,3501,3599,LIVERPOOL AVENUE,3500,3500,bidirectional,Minor,3500,0,residential,296.18637
16850,Miscellaneous Streets,Miscellaneous,15, , ,MISCELLANEOUS,STREET, ,0,0,0,0,MISCELLANEOUS STREET,0,0,bidirectional,Miscellaneous,0,0,not permitted,685.510647
14742,Navigable Streets,Local Streets- Public,30, , ,CURLEW,DRIVE, ,6100,6150,0,0,CURLEW DRIVE,6100,6100,bidirectional,Minor,6100,0,residential,349.000905
16851,Miscellaneous Streets,Miscellaneous,15, , ,MISCELLANEOUS,STREET, ,0,0,0,0,MISCELLANEOUS STREET,0,0,bidirectional,Miscellaneous,0,0,not permitted,831.325516
14485,Navigable Streets,Interstate,55, , ,I-264E,HIGHWAY, ,0,0,0,0,I-264E HIGHWAY,0,0,divided oneway,Interstate,0,0,arterial/collector,817.968012
14600,Navigable Streets,Interstate,55, , ,I-264E,HIGHWAY, ,0,0,0,0,I-264E HIGHWAY,0,0,divided oneway,Interstate,0,0,arterial/collector,1337.678579
16852,Navigable Streets,Local Streets- Public,25, , ,WARRINGTON,AVENUE, ,1101,1215,1100,1218,WARRINGTON AVENUE,1100,1100,bidirectional,Minor,1100,0,arterial/collector,366.835195
16853,Navigable Streets,Local Streets- Public,25, , ,VENDOME,PLACE, ,3025,3039,0,0,VENDOME PLACE,3000,3000,bidirectional,Minor,3000,0,residential,162.915643
14587,Navigable Streets,Local Streets- Public,25, , ,CLAIBORNE,AVENUE, ,1700,1732,1701,1731,CLAIBORNE AVENUE,1700,1700,bidirectional,Minor,1700,0,residential,390.536077
16442,Navigable Streets,Collectors,35, , ,ROBIN HOOD,ROAD, ,0,0,0,0,ROBIN HOOD ROAD,5700,5700,divided oneway,Minor,5700,0,arterial/collector,349.339414
14343,Navigable Streets,Local Streets- Public,25, , ,PEAKE,ROAD, ,3600,3698,3601,3699,PEAKE ROAD,3600,3600,signed oneway,Minor,3600,0,residential,636.050359
16443,Navigable Streets,Collectors,35, , ,ROBIN HOOD,ROAD, ,5700,5748,5701,5749,ROBIN HOOD ROAD,5700,5700,divided oneway,Minor,5700,0,arterial/collector,509.005908
14380,Navigable Streets,Local Streets- Public,25, , ,RIVERSIDE,DRIVE, ,3600,3622,3601,3625,RIVERSIDE DRIVE,3600,3600,bidirectional,Minor,3600,0,residential,379.449296
16051,Navigable Streets,Minor Arterials,35, , ,CROMWELL,ROAD, ,0,0,2700,2798,CROMWELL ROAD,2700,2700,divided oneway,Major,2700,0,arterial/collector,659.088651
14428,Navigable Streets,Collectors,25, , ,INGLESIDE,ROAD, ,771,799,770,798,INGLESIDE ROAD,700,700,bidirectional,Minor,700,0,arterial/collector,251.730124
16052,Navigable Streets,Local Streets- Public,25, , ,PETERSON,STREET, ,3306,3306,3317,3331,PETERSON STREET,3300,3300,bidirectional,Minor,3300,0,residential,682.770996
14967,Navigable Streets,Local Streets- Public,25, , ,BROUGHTON,STREET, ,0,0,5601,5619,BROUGHTON STREET,5600,5600,bidirectional,Minor,5600,0,residential,262.593317
16053,Navigable Streets,Minor Arterials,25, , ,CROMWELL                      ,ROAD, ,0,0,0,0,CROMWELL ROAD                           ,3200,3200,bidirectional,Median,3200,0,arterial/collector,67.853287
14126,Navigable Streets,Local Streets- Public,25, , ,PEBBLE,LANE, ,0,0,0,0,PEBBLE LANE,5500,5500,bidirectional,Minor,5500,0,residential,786.966547
16054,Navigable Streets,Minor Arterials,35, , ,CROMWELL,ROAD, ,0,0,2800,2850,CROMWELL ROAD,2800,2800,divided oneway,Major,2800,0,arterial/collector,699.250076
14693,Navigable Streets,Local Streets- Public,25, , ,EAST END,AVENUE, ,701,739,0,0,EAST END AVENUE,700,700,bidirectional,Minor,700,0,residential,258.914736
16055,Navigable Streets,Minor Arterials,25, , ,CROMWELL                      ,ROAD, ,0,0,0,0,CROMWELL ROAD                           ,3300,3300,bidirectional,Median,3300,0,arterial/collector,41.012141
14631,Navigable Streets,Local Streets- Public,25, , ,FORBES,STREET, ,703,733,700,732,FORBES STREET,700,700,signed oneway,Minor,700,0,residential,539.829912
16001,Navigable Streets,Local Streets- Public,25, , ,DUFFYS,LANE, ,9641,9641,9642,9642,DUFFYS LANE,9600,9600,bidirectional,Minor,9600,0,arterial/collector,223.817574
14663,Navigable Streets,Local Streets- Public,25, , ,STAPLETON,STREET, ,701,745,700,720,STAPLETON STREET,700,700,bidirectional,Minor,700,0,residential,283.251656
16090,Navigable Streets,Interstate,15, , ,I-264E,HIGHWAY, ,0,0,0,0,I-264E HIGHWAY,0,0,divided oneway,Interstate,0,0,arterial/collector,965.795959
14449,Navigable Streets,Principal Arterials,25, , ,WATERSIDE,DRIVE, ,0,0,201,299,WATERSIDE DRIVE,300,300,divided oneway,Major,300,0,arterial/collector,53.585915
16092,Miscellaneous Streets,Miscellaneous,15, , ,MISCELLANEOUS,STREET, ,0,0,0,0,MISCELLANEOUS STREET,0,0,bidirectional,Miscellaneous,0,0,not permitted,69.455912
14444,Navigable Streets,Principal Arterials,25, , ,WATERSIDE                     ,DRIVE, ,0,0,0,0,WATERSIDE DRIVE                         ,100,100,bidirectional,Median,100,0,arterial/collector,43.835349
16150,Navigable Streets,Local Streets- Public,25, , ,AUBURN,AVENUE, ,0,0,0,0,AUBURN AVENUE,1000,1000,bidirectional,Minor,1000,0,residential,246.992071
14201,Navigable Streets,Principal Arterials,25,, ,WATERSIDE                     ,DRIVE, ,0,0,0,0,WATERSIDE DRIVE                         ,100,100,bidirectional,Median,100,0,arterial/collector,37.519421
16151,Navigable Streets,Local Streets- Public,25, , ,SHIRLAND,AVENUE, ,7620,7620,7608,7608,SHIRLAND AVENUE,7600,7600,signed oneway,Minor,7600,0,residential,343.453772
14400,Navigable Streets,Interstate,55, , ,I-264W,HIGHWAY, ,0,0,0,0,I-264W HIGHWAY,0,0,divided oneway,Interstate,0,0,arterial/collector,41.270546
16152,Navigable Streets,Local Streets- Public,25, , ,TROUVILLE,AVENUE, ,1509,1515,1500,1516,TROUVILLE AVENUE,1500,1500,bidirectional,Minor,1500,0,residential,458.730907
14046,Navigable Streets,Minor Arterials,25,N, ,NEWTOWN,ROAD, ,0,0,0,0,N NEWTOWN ROAD,100,100,divided oneway,Minor,100,0,arterial/collector,6.209963
14174,Navigable Streets,Local Streets- Public,25, , ,ATLANTIC,STREET, ,0,0,142,150,ATLANTIC STREET,100,100,bidirectional,Minor,100,0,arterial/collector,182.454362
16153,Navigable Streets,Collectors,25, , ,SHIRLAND,AVENUE, ,0,0,0,0,SHIRLAND AVENUE,7700,7700,bidirectional,Minor,7700,0,arterial/collector,28.847368
14187,Navigable Streets,Interstate,55, , ,I-64W,HIGHWAY, ,0,0,0,0,I-64W HIGHWAY,0,0,divided oneway,Interstate,0,0,arterial/collector,419.978457
16191,Navigable Streets,Principal Arterials,35, , ,GRANBY,STREET, ,0,0,0,0,GRANBY STREET,7700,7700,divided oneway,Major,7700,0,arterial/collector,39.566001
16192,Navigable Streets,Principal Arterials,35, , ,GRANBY,STREET, ,0,0,0,0,GRANBY STREET,7700,7700,divided oneway,Major,7700,0,arterial/collector,45.386531
14289,Navigable Streets,Minor Arterials,25,E, ,CITY HALL,AVENUE, ,0,0,809,829,E CITY HALL AVENUE,800,800,divided oneway,Major,800,0,arterial/collector,540.6844
16193,Navigable Streets,Principal Arterials,35, , ,GRANBY,STREET, ,0,0,0,0,GRANBY STREET,7700,7700,divided oneway,Major,7700,0,arterial/collector,28.660754
14626,Navigable Streets,Local Streets- Public,25,,,UNION,STREET,,0,0,810,810,UNION STREET,800,800,bidirectional,Minor,800,0,arterial/collector,935.367872
16194,Navigable Streets,Interstate,55, , ,I-64HOV,HIGHWAY, ,0,0,0,0,I-64HOV HIGHWAY,0,0,divided oneway,Interstate,0,0,arterial/collector,613.104138
14639,Navigable Streets,Interstate,55, , ,I-264W,HIGHWAY, ,0,0,0,0,I-264W HIGHWAY,100,100,divided oneway,Interstate,100,0,arterial/collector,649.628773
16237,Navigable Streets,Minor Arterials,35, , ,NORVIEW,AVENUE, ,0,0,1241,1261,NORVIEW AVENUE,1200,1200,divided oneway,Major,1200,0,arterial/collector,509.098779
16239,Navigable Streets,Interstate,55, , ,I-64HOV,HIGHWAY, ,0,0,0,0,I-64HOV HIGHWAY,0,0,bidirectional,Interstate,0,0,arterial/collector,3522.490313
14641,Navigable Streets,Interstate,55, , ,I-264W,HIGHWAY, ,0,0,0,0,I-264W HIGHWAY,100,100,divided oneway,Interstate,100,0,arterial/collector,661.521957
14657,Navigable Streets,Interstate,35, , ,TIDEWATER,DRIVE, ,0,0,0,0,TIDEWATER DRIVE,100,100,divided oneway,Interstate,100,0,arterial/collector,663.480062
16401,Navigable Streets,Principal Arterials,35, , ,NORVIEW,AVENUE, ,0,0,1460,1460,NORVIEW AVENUE,1400,1400,divided oneway,Major,1400,0,arterial/collector,540.634099
16402,Miscellaneous Streets,Miscellaneous,15, , ,MISCELLANEOUS,STREET, ,0,0,0,0,MISCELLANEOUS STREET,0,0,bidirectional,Miscellaneous,0,0,not permitted,77.620959
14669,Navigable Streets,Interstate,35, , ,I-264E,HIGHWAY, ,0,0,0,0,I-264E HIGHWAY,0,0,divided oneway,Interstate,0,0,arterial/collector,1178.98357
14700,Navigable Streets,Interstate,55, , ,I-264E,HIGHWAY, ,0,0,0,0,I-264E HIGHWAY,0,0,divided oneway,Interstate,0,0,arterial/collector,346.404343
16403,Navigable Streets,Principal Arterials,45, , ,NORVIEW,AVENUE, ,0,0,1445,1459,NORVIEW AVENUE,1400,1400,divided oneway,Major,1400,0,arterial/collector,558.967232
14698,Navigable Streets,Interstate,55, , ,I-264E,HIGHWAY, ,0,0,0,0,I-264E HIGHWAY,0,0,divided oneway,Interstate,0,0,arterial/collector,302.197487
16404,Navigable Streets,Principal Arterials,45, , ,NORVIEW,AVENUE, ,0,0,1461,1475,NORVIEW AVENUE,1400,1400,divided oneway,Major,1400,0,arterial/collector,137.347476
14683,Navigable Streets,Local Streets- Public,25,E,,MAIN,STREET,,0,0,0,0,E MAIN STREET,1100,1100,divided oneway,Minor,1100,0,arterial/collector,69.942684
16586,Navigable Streets,Principal Arterials,35, , ,SHORE,DRIVE, ,0,0,0,0,SHORE DRIVE,8100,8100,divided oneway,Median,8100,0,arterial/collector,235.221672
14642,Navigable Streets,Local Streets- Public,25,E,,MAIN,STREET,,0,0,0,0,E MAIN STREET,1100,1100,divided oneway,Minor,1100,0,arterial/collector,6.539678
16638,Miscellaneous Streets,Miscellaneous,15, , ,MISCELLANEOUS,STREET, ,0,0,0,0,MISCELLANEOUS STREET,0,0,bidirectional,Miscellaneous,0,0,not permitted,26.2974
14648,Navigable Streets,Interstate,55, , ,I-264W,HIGHWAY, ,0,0,0,0,I-264W HIGHWAY,100,100,divided oneway,Interstate,100,0,arterial/collector,32.772005
16639,Miscellaneous Streets,Miscellaneous,15, , ,MISCELLANEOUS,STREET, ,0,0,0,0,MISCELLANEOUS STREET,0,0,bidirectional,Miscellaneous,0,0,not permitted,155.21438
14658,Navigable Streets,Local Streets- Public,25,E,,MAIN,STREET,,0,0,0,0,E MAIN STREET,1100,1100,divided oneway,Minor,1100,0,arterial/collector,51.10988
16640,Navigable Streets,Principal Arterials,45,N, ,MILITARY,HIGHWAY, ,0,0,2500,2598,N MILITARY HIGHWAY,2500,2500,divided oneway,Major,2500,0,arterial/collector,781.232224
14684,Navigable Streets,Interstate,35, , ,TIDEWATER,DRIVE, ,0,0,0,0,TIDEWATER DRIVE,100,100,divided oneway,Interstate,100,0,arterial/collector,698.216865
16641,Navigable Streets,Principal Arterials,45,N, ,MILITARY,HIGHWAY, ,0,0,1590,1590,N MILITARY HIGHWAY,1500,1500,divided oneway,Major,1500,0,arterial/collector,704.959464
14670,Navigable Streets,Local Streets- Public,25,E,,MAIN,STREET,,0,0,0,0,E MAIN STREET,1100,1100,divided oneway,Minor,1100,0,arterial/collector,40.334464
16642,Miscellaneous Streets,Miscellaneous,25, , ,MISCELLANEOUS,STREET, ,0,0,0,0,MISCELLANEOUS STREET,0,0,bidirectional,Miscellaneous,0,0,not permitted,1001.428824
14640,Navigable Streets,Local Streets- Public,25,E,,MAIN,STREET,,0,0,0,0,E MAIN STREET,1100,1100,divided oneway,Minor,1100,0,arterial/collector,326.869426
16773,Navigable Streets,Local Streets- Public,25, , ,PEACHTREE,STREET, ,9301,9343,9304,9334,PEACHTREE STREET,9300,9300,bidirectional,Minor,9300,0,residential,597.636106
14575,Navigable Streets,Local Streets- Public,25,E,,MAIN,STREET,,0,0,999,999,E MAIN STREET,900,900,divided oneway,Minor,900,0,arterial/collector,210.409934
16774,Navigable Streets,Local Streets- Public,25, , ,PEACHTREE,STREET, ,9231,9299,9230,9298,PEACHTREE STREET,9200,9200,bidirectional,Minor,9200,0,residential,861.941368
14649,Navigable Streets,Interstate,55, , ,I-264E,HIGHWAY, ,0,0,0,0,I-264E HIGHWAY,0,0,divided oneway,Interstate,0,0,arterial/collector,434.181666
16775,Navigable Streets,Local Streets- Public,25, , ,ORANGE,AVENUE, ,217,217,200,218,ORANGE AVENUE,200,200,bidirectional,Minor,200,0,residential,277.190158
16776,Navigable Streets,Local Streets- Public,25,E, ,GILPIN,AVENUE, ,0,0,0,0,E GILPIN AVENUE,0,0,bidirectional,Median,0,0,residential,81.642933
14520,Navigable Streets,Local Streets- Public,25,E,,MAIN,STREET,,0,0,0,0,E MAIN STREET,900,900,divided oneway,Minor,900,0,arterial/collector,56.353989
16821,Navigable Streets,Local Streets- Public,25, , ,MASON CREEK,ROAD, ,0,0,0,0,MASON CREEK ROAD,9500,9500,bidirectional,Minor,9500,0,residential,101.138901
14643,Navigable Streets,Interstate,55, , ,I-264W,HIGHWAY, ,0,0,0,0,I-264W HIGHWAY,0,0,divided oneway,Interstate,0,0,arterial/collector,459.200487
16822,Navigable Streets,Local Streets- Public,25, , ,MASON CREEK,ROAD, ,0,0,0,0,MASON CREEK ROAD,9600,9600,bidirectional,Minor,9600,0,residential,92.699782
14682,Navigable Streets,Interstate,55, , ,I-264E,HIGHWAY, ,0,0,0,0,I-264E HIGHWAY,0,0,divided oneway,Interstate,0,0,arterial/collector,1143.909131
16823,Navigable Streets,Local Streets- Public,25, , ,MASON CREEK,ROAD, ,0,0,9570,9570,MASON CREEK ROAD,9500,9500,bidirectional,Minor,9500,0,residential,41.42524
14647,Navigable Streets,Interstate,55, , ,I-264W,HIGHWAY, ,0,0,0,0,I-264W HIGHWAY,100,100,divided oneway,Interstate,100,0,arterial/collector,35.339964
16824,Navigable Streets,Principal Arterials,35, , ,CAMPOSTELLA,ROAD, ,0,0,0,0,CAMPOSTELLA ROAD,800,800,divided oneway,Major,800,0,arterial/collector,297.60537
14203,Navigable Streets,Collectors,25,E,,PLUME,STREET,,0,0,471,499,E PLUME STREET,400,400,divided oneway,Minor,400,0,arterial/collector,131.503569
16835,Navigable Streets,Minor Arterials,30, , ,STATE,STREET, ,0,0,539,539,STATE STREET,600,600,bidirectional,Major,600,0,arterial/collector,224.546713
14264,Navigable Streets,Local Streets- Public,25, , ,COMMERCIAL,PLACE, ,0,0,0,0,COMMERCIAL PLACE,100,100,bidirectional,Minor,100,0,arterial/collector,164.480725
16836,Navigable Streets,Collectors,25, , ,SOUTH MAIN,STREET, ,0,0,0,0,SOUTH MAIN STREET,1100,1100,bidirectional,Minor,1100,0,arterial/collector,150.216483
14196,Navigable Streets,Collectors,25,E,,PLUME,STREET,,0,0,401,469,E PLUME STREET,400,400,divided oneway,Minor,400,0,arterial/collector,284.385964
16837,Navigable Streets,Collectors,25, , ,SOUTH MAIN,STREET, ,0,0,0,0,SOUTH MAIN STREET,1100,1100,bidirectional,Minor,1100,0,arterial/collector,99.692382
14078,Navigable Streets,Minor Arterials,25,E, ,CITY HALL,AVENUE, ,0,0,301,301,E CITY HALL AVENUE,300,300,divided oneway,Major,300,0,arterial/collector,375.660796
16838,Navigable Streets,Collectors,25, , ,SOUTH MAIN,STREET, ,0,0,0,0,SOUTH MAIN STREET,1200,1200,bidirectional,Minor,1200,0,arterial/collector,143.17848
14087,Navigable Streets,Minor Arterials,25,E, ,CITY HALL,AVENUE, ,0,0,421,421,E CITY HALL AVENUE,400,400,divided oneway,Major,400,0,arterial/collector,378.382122
16860,Navigable Streets,Principal Arterials,35, , ,SHORE,DRIVE, ,0,0,9607,9607,SHORE DRIVE,9600,9600,divided oneway,Major,9600,0,arterial/collector,336.078448
14492,Navigable Streets,Interstate,55, , ,I-264E,HIGHWAY, ,0,0,0,0,I-264E HIGHWAY,0,0,divided oneway,Interstate,0,0,arterial/collector,1413.396925
16939,Navigable Streets,Local Streets- Public,25, , ,DEBREE,AVENUE, ,0,0,1300,1326,DEBREE AVENUE,1300,1300,bidirectional,Minor,1300,0,residential,406.817839
14202,Navigable Streets,Local Streets- Public,25, , ,COURT,STREET, ,0,0,0,0,COURT STREET,100,100,signed oneway,Minor,100,0,arterial/collector,293.631734
16941,Navigable Streets,Local Streets- Public,25, , ,DEBREE,AVENUE, ,0,0,0,0,DEBREE AVENUE,1200,1200,bidirectional,Minor,1200,0,residential,164.128452
14245,Navigable Streets,Collectors,25,E,,PLUME,STREET,,0,0,501,549,E PLUME STREET,500,500,divided oneway,Minor,500,0,arterial/collector,373.089466
16195,Navigable Streets,Interstate,55, , ,I-64HOV,HIGHWAY, ,0,0,0,0,I-64HOV HIGHWAY,0,0,divided oneway,Interstate,0,0,arterial/collector,55.731485
14519,Navigable Streets,Interstate,55, , ,I-264E,HIGHWAY, ,0,0,0,0,I-264E HIGHWAY,0,0,divided oneway,Interstate,0,0,arterial/collector,114.64908
16196,Navigable Streets,Interstate,55, , ,I-64W,HIGHWAY, ,0,0,0,0,I-64W HIGHWAY,0,0,divided oneway,Interstate,0,0,arterial/collector,96.986911
14574,Navigable Streets,Local Streets- Public,25, , ,EAST,STREET, ,101,143,100,140,EAST STREET,100,100,bidirectional,Minor,100,0,arterial/collector,601.885157
16197,Navigable Streets,Interstate,55, , ,I-64W,HIGHWAY, ,0,0,0,0,I-64W HIGHWAY,0,0,divided oneway,Interstate,0,0,arterial/collector,44.922862
14023,Navigable Streets,Interstate,55, , ,I-64E,HIGHWAY, ,0,0,0,0,I-64E HIGHWAY,0,0,divided oneway,Interstate,0,0,arterial/collector,52.021593
16198,Navigable Streets,Interstate,55, , ,I-64HOV,HIGHWAY, ,0,0,0,0,I-64HOV HIGHWAY,0,0,signed oneway,Interstate,0,0,arterial/collector,564.046277
14039,Navigable Streets,Interstate,55, , ,I-264W,HIGHWAY, ,0,0,0,0,I-264W HIGHWAY,0,0,divided oneway,Interstate,0,0,arterial/collector,583.276461
16199,Navigable Streets,Interstate,55, , ,I-64HOV,HIGHWAY, ,0,0,0,0,I-64HOV HIGHWAY,0,0,divided oneway,Interstate,0,0,arterial/collector,255.453027
14360,Navigable Streets,Minor Arterials,30, , ,SAINT PAULS,BOULEVARD, ,0,0,140,140,SAINT PAULS BOULEVARD,100,100,divided oneway,Major,100,0,arterial/collector,295.146989
16681,Navigable Streets,Public Alleys,25, , ,RUTH BROWN,LANE, ,0,0,0,0,RUTH BROWN LANE,0,0,bidirectional,Minor,0,0,residential,270.22524
14036,Navigable Streets,Minor Arterials,25, , ,MONTICELLO,AVENUE, ,0,0,200,234,MONTICELLO AVENUE,200,200,divided oneway,Major,200,0,arterial/collector,419.522796
16682,Navigable Streets,Local Streets- Public,25, , ,WOODIS,AVENUE, ,0,0,822,822,WOODIS AVENUE,800,800,bidirectional,Minor,800,0,arterial/collector,142.175074
14063,Navigable Streets,Local Streets- Public,35, , ,MAY,AVENUE, ,0,0,610,630,MAY AVENUE,600,600,bidirectional,Minor,600,0,residential,524.212569
16683,Navigable Streets,Collectors,25,E, ,MAIN,STREET, ,206,298,201,299,E MAIN STREET,200,200,bidirectional,Minor,200,0,arterial/collector,412.308242
14622,Miscellaneous Streets,Miscellaneous,15, , ,MISCELLANEOUS,STREET, ,0,0,0,0,MISCELLANEOUS STREET,0,0,bidirectional,Miscellaneous,0,0,not permitted,251.002205
16684,Navigable Streets,Collectors,25,E, ,MAIN,STREET, ,300,300,0,0,E MAIN STREET,300,300,bidirectional,Minor,300,0,arterial/collector,180.040794
14048,Navigable Streets,Local Streets- Private,25, , ,PRESIDENTIAL,PARKWAY, ,2200,2298,2201,2299,PRESIDENTIAL PARKWAY,0,0,bidirectional,Private,2200,0,residential,426.066032
16685,Navigable Streets,Collectors,25,E, ,MAIN,STREET, ,400,498,0,0,E MAIN STREET,400,400,bidirectional,Minor,400,0,arterial/collector,228.999895
14037,Navigable Streets,Local Streets- Private,25, , ,PRESIDENTIAL,PARKWAY, ,2500,2598,2501,2599,PRESIDENTIAL PARKWAY,0,0,bidirectional,Private,2500,0,not permitted,593.186614
16686,Navigable Streets,Local Streets- Public,25, , ,BATTERSEA,ROAD, ,110,122,0,0,BATTERSEA ROAD,100,100,bidirectional,Minor,100,0,residential,397.148377
14160,Miscellaneous Streets,Miscellaneous,15, , ,MISCELLANEOUS,STREET, ,0,0,0,0,MISCELLANEOUS STREET,0,0,bidirectional,Miscellaneous,0,0,not permitted,378.897566
